62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: March 2017,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,38.5,38,0.5,98.70%,,24,2,10,2,0,0.5,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,72,61,11,84.72%,,26,4,15,16,6,1,3,1
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,12.5,10.5,2,84.00%,,2,0,2.5,6,1,1,0,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,19.5,14.5,5,74.36%,,3.5,0.5,3,7.5,2,0.5,0.5,2
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,47,40.5,6.5,86.17%,,20,3.5,9,8,0.5,3.5,1,1.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,30,25.5,4.5,85.00%,,10,2.5,7,6,1,2.5,1,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,61.5,56.5,5,91.87%,,27,11,9,9.5,1,2.5,1,0.5
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,9.5,8.5,1,89.47%,,4,0,1,3.5,0,1,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,33,31,2,93.94%,,10,6,6,9,1.5,0,0.5,0
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,80,66.5,13.5,83.13%,,41,8,3,14.5,3,4,4,2.5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,21,21,0,100.00%,,9,3.5,5.5,3,0,0,0,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,19,14.5,4.5,76.32%,,7,2,2.5,3,4.5,0,0,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,25.5,24.5,1,96.08%,,15,2,3.5,4,0,0,0,1
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,39,33,6,84.62%,,15,3,9,6,4,2,0,0
,AQK,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,6,6,0,100.00%,,6,0,0,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,13,11,2,84.62%,,8.5,2,0,0.5,0.5,0.5,0,1
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,6,6,0,100.00%,,6,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4930,4158,772,84.34%,,1834,544,759,1021,243,214,118,197
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73,61,12,83.56%,,9.5,10,15.5,26,4,4.5,2,1.5
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48,45,3,93.75%,,14,10,8.5,12.5,1.5,0,0,1.5
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69,60,9,86.96%,,26,9,8.5,16.5,1,2,3,3
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,156,134.5,21.5,86.22%,,41,21,28.5,44,2.5,2.5,4.5,12
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,41,35.5,5.5,86.59%,,14.5,2,12,7,3,1,1,0.5
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,103.5,89,14.5,85.99%,,18,11,15.5,44.5,2.5,3,5.5,3.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77.5,53,24.5,68.39%,,21,4.5,13.5,14,8,5.5,3,8
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,53.5,46,7.5,85.98%,,19,9,6,12,1.5,3.5,0.5,2
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,0,1,0.00%,,0,0,0,0,0,0,0.5,0.5
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,84,71.5,12.5,85.12%,,28.5,5.5,9.5,28,6,2.5,1.5,2.5
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,54,2,96.43%,,22.5,7,11,13.5,1,0,0.5,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,71.5,64.5,7,90.21%,,23.5,4,10.5,26.5,3.5,1.5,0.5,1.5
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,12,12,0,100.00%,,11,0,0,1,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,175.5,134.5,41,76.64%,,57.5,15.5,26,35.5,9.5,15,4.5,12
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,90.5,79,11.5,87.29%,,26,14,22,17,3,5.5,1.5,1.5
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,41.5,32.5,9,78.31%,,11,5,9,7.5,3,4,2,0
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,92.5,83,9.5,89.73%,,31,11.5,12.5,28,1,2.5,2.5,3.5
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,126,106,20,84.13%,,42,16.5,16,31.5,4.5,6.5,3,6
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,45.5,12.5,78.45%,,14,6,9.5,16,2,0.5,2,8
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45.5,40.5,5,89.01%,,9,4.5,11,16,2,1,1,1
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,56.5,18.5,75.33%,,17.5,9,12,18,3.5,6.5,3,5.5
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,102.5,84.5,18,82.44%,,31.5,14.5,14.5,24,6,5,1,6
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,119.5,83.5,36,69.87%,,25,15.5,18,25,15.5,8,6,6.5
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,57.5,4.5,92.74%,,22,10,8,17.5,0.5,0.5,0.5,3
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,108.5,94.5,14,87.10%,,34,17,17,26.5,2.5,1.5,4.5,5.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,71,65.5,5.5,92.25%,,22.5,12.5,9.5,21,1.5,2,1.5,0.5
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,50,44,6,88.00%,,12,9.5,5,17.5,1.5,1.5,1,2
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,149.5,116.5,33,77.93%,,36,17,21.5,42,8.5,8.5,8,8
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,55.5,9,86.05%,,21.5,9,8,17,2,2.5,2,2.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,45,5,90.00%,,17,6,7,15,0.5,3,0.5,1
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,121,86,35,71.07%,,28.5,12.5,18,27,8,10,7,10
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,31.5,28.5,3,90.48%,,8,3,6.5,11,1.5,1,0,0.5
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,215.5,167.5,48,77.73%,,47,20,37,63.5,14.5,8,10,15.5
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,113,100,13,88.50%,,42,16.5,16.5,25,2,5.5,4,1.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,118,90,28,76.27%,,40.5,12,13.5,24,9,2,6,11
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,60,54,6,90.00%,,19,9.5,9,16.5,3.5,2.5,0,0
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,141,128.5,12.5,91.13%,,58.5,12.5,25.5,32,3,3.5,3,3
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80.5,68.5,12,85.09%,,20.5,9.5,14.5,24,4,1,2,5
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,31,26.5,4.5,85.48%,,9,3,6.5,8,0.5,0.5,1,2.5
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,174.5,124,50.5,71.06%,,36,21.5,24.5,42,13.5,10,7.5,19.5
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,50,6.5,88.50%,,14,4,13,19,1.5,2.5,2,0.5
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,111,77.5,33.5,69.82%,,24,5.5,15,33,8,10,8,7.5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,109,95.5,13.5,87.61%,,40,17,14,24.5,7.5,3,0.5,2.5
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,60,4.5,93.02%,,27,11,11,11,3,1,0,0.5
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,165,146.5,18.5,88.79%,,26,29.5,47.5,43.5,8,5,3,2.5
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,37,30,7,81.08%,,11,6,6.5,6.5,2.5,1.5,1,2
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,20,17,3,85.00%,,8,0,3,6,1,1.5,0.5,0
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,145,107.5,37.5,74.14%,,32,11.5,20,44,9,13.5,6,9
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,86.5,70,16.5,80.92%,,9.5,14,18,28.5,6,4,2.5,4
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,95.5,80,15.5,83.77%,,28,17,15,20,7,4,1.5,3
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,46.5,41.5,5,89.25%,,24,5.5,6,6,1.5,1,0,2.5
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,46,8.5,84.40%,,20,3,10,13,3,0,3,2.5
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,55,7,88.71%,,17,6,14.5,17.5,4,1.5,1.5,0
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,98.5,80.5,18,81.73%,,21.5,14.5,18,26.5,6,5.5,2.5,4
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52,49,3,94.23%,,28,6,6.5,8.5,0.5,1.5,0,1
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,133.5,111,22.5,83.15%,,35.5,18,25.5,32,5.5,8.5,4.5,4
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,201.5,157.5,44,78.16%,,45.5,25.5,27.5,59,12.5,11.5,8.5,11.5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,85,71,14,83.53%,,25.5,12.5,13.5,19.5,3.5,3.5,7,0
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,13,11.5,1.5,88.46%,,5,0.5,2.5,3.5,0,0,0.5,1
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,11.5,9.5,2,82.61%,,0,0,1,8.5,0,0,1.5,0.5
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,79,60,19,75.95%,,19,8.5,12.5,20,4,2.5,5,7.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,59,7.5,88.72%,,15.5,12,13,18.5,0.5,2.5,1.5,3
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,100.5,72.5,28,72.14%,,15,12.5,14,31,8.5,5.5,2.5,11.5
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81,63,18,77.78%,,16,13,21.5,12.5,7,2,1.5,7.5
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,54.5,2,96.46%,,20.5,7.5,15,11.5,2,0,0,0
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,117.5,92.5,25,78.72%,,32,17,21,22.5,9.5,5,6,4.5
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,107,87.5,19.5,81.78%,,22,14,24,27.5,5.5,5,4.5,4.5
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,57.5,4.5,92.74%,,25,5,20,7.5,2.5,0,1,1
,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,169.5,121,48.5,71.39%,,37,16,27.5,40.5,14,19.5,5,10
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,163,146,17,89.57%,,47.5,24,32.5,42,2,5,3.5,6.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,93,78.5,14.5,84.41%,,28.5,12,17,21,9,2.5,1,2
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,36,32,4,88.89%,,4,5.5,7,15.5,1,0,1,2
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,68,7,90.67%,,22,12.5,16.5,17,4,1.5,0,1.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,72,55,17,76.39%,,14.5,8,14.5,18,5,5.5,3,3.5
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,53,50,3,94.34%,,27,7,9.5,6.5,1.5,1,0,0.5
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,91.5,73,18.5,79.78%,,25,12.5,8,27.5,4.5,6.5,5,2.5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75.5,64.5,11,85.43%,,13.5,9.5,20.5,21,3,4,2,2
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,169.5,126,43.5,74.34%,,40,18,25,43,14,9.5,8,12
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,203.5,170,33.5,83.54%,,69.5,13,41.5,46,10.5,9,8.5,5.5
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,5,4,1,80.00%,,0.5,0,0,3.5,0,0.5,0,0.5
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,123.5,94,29.5,76.11%,,33.5,11.5,20.5,28.5,9.5,8,4.5,7.5
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,101.5,88,13.5,86.70%,,23,10.5,19,35.5,6,3.5,2.5,1.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,159,129,30,81.13%,,61,12.5,21,34.5,7.5,8,6.5,8
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,57.5,10,85.19%,,28.5,8.5,10,10.5,3.5,2,2.5,2
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,127.5,110.5,17,86.67%,,35.5,11,18.5,45.5,7.5,3,2.5,4
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,28.5,23.5,5,82.46%,,12,2,3,6.5,3,0,1,1
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,100.5,93,7.5,92.54%,,37.5,11.5,18,26,2.5,3,1,1
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6.5,3,3.5,46.15%,,0.5,0,1,1.5,1.5,1.5,0,0.5
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,123.5,110,13.5,89.07%,,67,9,8,26,1.5,1,4,7
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,171,143,28,83.63%,,63,28.5,18,33.5,9.5,6,4,8.5
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,137.5,114,23.5,82.91%,,38,16.5,14.5,45,8,2.5,7,6
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,47.5,41.5,6,87.37%,,15,3.5,16,7,3,1.5,0.5,1
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,5.5,4.5,1,81.82%,,0,0,2,2.5,0.5,0,0,0.5
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,55,14.5,79.14%,,13.5,7,9.5,25,2.5,5,2,5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106,94,12,88.68%,,39,13,20.5,21.5,5.5,3.5,1.5,1.5
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,57.5,6.5,89.84%,,28,4.5,9.5,15.5,3,2,1,0.5
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51.5,44,7.5,85.44%,,9.5,8.5,12.5,13.5,4,2,0.5,1
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,89,81.5,7.5,91.57%,,17,13.5,16.5,34.5,1.5,0,1,5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,194.5,154,40.5,79.18%,,44,23,37,50,12.5,10.5,7.5,10
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78,67.5,10.5,86.54%,,24,15.5,10,18,3.5,4.5,0.5,2
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,129,112,17,86.82%,,37,22,17,36,5,5,2.5,4.5
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,152,129.5,22.5,85.20%,,29,23.5,32.5,44.5,7.5,4.5,4,6.5
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,19.5,19.5,0,100.00%,,9,2,3,5.5,0,0,0,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,48.5,8,85.84%,,18,4.5,15,11,2.5,2.5,2,1
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,87,63,24,72.41%,,22.5,11.5,12.5,16.5,7.5,5,2.5,9
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,50,39.5,10.5,79.00%,,15,3.5,8,13,3,4,1.5,2
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,53.5,8.5,86.29%,,19,7,9.5,18,2.5,1.5,0.5,4
,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,82.5,74,8.5,89.70%,,29.5,8.5,14.5,21.5,3,1.5,2.5,1.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,51,4.5,91.89%,,11.5,6,10.5,23,3.5,0.5,0,0.5
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,89,77,12,86.52%,,34,15,13,15,2,4.5,1,4.5
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33,29.5,3.5,89.39%,,12,4.5,5.5,7.5,0.5,0,1,2
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,92.5,77,15.5,83.24%,,24.5,14.5,22,16,4.5,4,1.5,5.5
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81,58,23,71.60%,,2,6.5,14.5,35,9.5,3.5,4,6
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,39.5,18.5,68.10%,,5.5,3.5,7.5,23,8,3,4,3.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,68,9,88.31%,,17,7,8,36,3,1,1.5,3.5
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,38.5,35.5,3,92.21%,,9,6.5,10.5,9.5,1.5,0.5,0,1
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,182.5,162,20.5,88.77%,,58,10.5,35.5,58,9,7,1.5,3
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,51,49,2,96.08%,,21,5.5,14.5,8,0,0,1,1
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,60,48.5,11.5,80.83%,,15,8,11.5,14,4,4,2,1.5
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,41.5,7.5,84.69%,,23.5,4,5.5,8.5,1,1.5,1,4
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,101,90,11,89.11%,,41.5,9.5,18,21,2,4.5,3,1.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,51,9,85.00%,,11,12,10,18,2.5,3,1,2.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,0,0.5,0,1,0,0,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,98.5,82,16.5,83.25%,,28.5,8,15.5,30,5,4,2,5.5
,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,21,19.5,1.5,92.86%,,9,2,2,6.5,0,0.5,0.5,0.5
