62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42826,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,50,46.5,3.5,93.00%,,20,5,8,13.5,2,1.5,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,59,46,13,77.97%,,25,4,6,11,6,1,4,2
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,8.5,7,1.5,82.35%,,3,0,0,4,1,0,0.5,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,6.5,4.5,2,69.23%,,1,0,1.5,2,0.5,1.5,0,0
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,35.5,31.5,4,88.73%,,16.5,3.5,7,4.5,2,1.5,0,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17,17,0,100.00%,,7,2,3,5,0,0,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,50,49,1,98.00%,,24,7,13,5,0,0,0,1
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,14.5,11,3.5,75.86%,,2,0,3.5,5.5,1,1.5,0.5,0.5
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,42,38,4,90.48%,,24,3.5,4,6.5,2,0,0.5,1.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,60,46,14,76.67%,,21,7,8,10,2,6,4,2
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,24,22.5,1.5,93.75%,,13,2.5,2,5,1,0.5,0,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,18.5,17,1.5,91.89%,,4,3,5,5,1.5,0,0,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,22.5,20.5,2,91.11%,,8,6,3.5,3,1,1,0,0
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,40.5,36.5,4,90.12%,,18,9,6,3.5,1,1,0,2
,AQK,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,8,8,0,100.00%,,8,0,0,0,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,4.5,4,0.5,88.89%,,4,0,0,0,0,0,0.5,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,10.5,8.5,2,80.95%,,4,1,2.5,1,0,0.5,0.5,1
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,2.5,1.5,1,60.00%,,0,0.5,0.5,0.5,0,0.5,0,0.5
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4165,3517,648,84.44%,,1482,496,634,905,234,195,88,131
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,49.5,10.5,82.50%,,13,8,10.5,18,4.5,1.5,4,0.5
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42,39,3,92.86%,,12.5,6,10.5,10,2,0,0.5,0.5
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,52.5,7.5,87.50%,,14,11.5,8.5,18.5,1.5,2,0.5,3.5
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,105.5,86.5,19,81.99%,,27,13,14.5,32,1.5,3,1,13.5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,32,30,2,93.75%,,7,8.5,8,6.5,0,0,1.5,0.5
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,95.5,86,9.5,90.05%,,20,4,16.5,45.5,1.5,4,1,3
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,65.5,46.5,19,70.99%,,17,6.5,9,14,7,4,2,6
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,62.5,56.5,6,90.40%,,16,8.5,10.5,21.5,2,2,2,0
,RQ3,BIRMINGHAM WOMEN'S AND CHILDREN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,2,0,100.00%,,0,0,0,2,0,0,0,0
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0,0.5,0,0,0,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,55.5,9,86.05%,,19,4.5,11.5,20.5,2.5,4,1,1.5
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54,49,5,90.74%,,18.5,5,8,17.5,3.5,1,0,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,55,13.5,80.29%,,10,4,16.5,24.5,2.5,6,3,2
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,3.5,0,100.00%,,3,0,0,0.5,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,122.5,105,17.5,85.71%,,52,8,15,30,6.5,2.5,2.5,6
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,90.5,77.5,13,85.64%,,29,12,18.5,18,9.5,1,0,2.5
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,54.5,9.5,85.16%,,14,15,14,11.5,5,0.5,1.5,2.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,65,12,84.42%,,18,8,14,25,2,4,2,4
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,81,22,78.64%,,33.5,14.5,11,22,8.5,9.5,3.5,0.5
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46,38,8,82.61%,,10,7,7,14,3,1,0,4
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,32.5,26.5,6,81.54%,,7,1,7.5,11,1,3.5,0,1.5
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45.5,40,5.5,87.91%,,8.5,5,12.5,14,2,0.5,0,3
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,59.5,9,86.86%,,18.5,6.5,14.5,20,3,0,2.5,3.5
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,128.5,100.5,28,78.21%,,31,22,19,28.5,13,9.5,3.5,2
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,53.5,8.5,86.29%,,14,8,15.5,16,5,1.5,1.5,0.5
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97.5,85.5,12,87.69%,,31,15,16.5,23,5,2,4.5,0.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,45.5,42,3.5,92.31%,,21,7,4.5,9.5,1.5,1,0,1
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,33.5,28.5,5,85.07%,,6.5,5,6,11,1,1.5,1,1.5
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,109,74.5,34.5,68.35%,,14,16,20.5,24,7.5,4.5,4,18.5
,RP5,DONCASTER AND BASSETLAW TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83.5,69,14.5,82.63%,,23,11,13.5,21.5,5,5.5,2.5,1.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,33.5,13.5,71.28%,,10,8,7.5,8,4,6.5,0.5,2.5
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,104.5,78.5,26,75.12%,,31.5,7.5,11,28.5,8,6.5,3.5,8
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,17,15.5,1.5,91.18%,,6,3,4,2.5,0,0.5,0.5,0.5
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,169.5,123,46.5,72.57%,,43,19,27,34,12.5,8,13.5,12.5
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,93,87.5,5.5,94.09%,,28.5,9,26,24,3.5,0.5,1,0.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,98,74.5,23.5,76.02%,,31,11,12,20.5,7,5,4,7.5
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,48,43.5,4.5,90.63%,,14.5,4,10.5,14.5,3.5,0.5,0.5,0
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,93,10,90.29%,,24,19.5,18,31.5,5.5,3.5,0,1
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,65.5,61,4.5,93.13%,,17.5,7,12.5,24,2.5,0.5,0.5,1
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,24,22,2,91.67%,,6,3,8.5,4.5,1,1,0,0
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,123,96.5,26.5,78.46%,,23.5,14,19.5,39.5,7.5,7,4,8
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46,35.5,10.5,77.17%,,9,5,6.5,15,4.5,4,0.5,1.5
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,69,28,71.13%,,16,7.5,14.5,31,9.5,7.5,3,8
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,70.5,61,9.5,86.52%,,24,11,14,12,3,2.5,1,3
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,43,6,87.76%,,27,3.5,4,8.5,4,1,0.5,0.5
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,139,122,17,87.77%,,22.5,18,25,56.5,8.5,6,2,0.5
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,15,10,5,66.67%,,2,1,2,5,1.5,1,1,1.5
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,123.5,90,33.5,72.87%,,26,6,20,38,9,10,3.5,11
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,71.5,62,9.5,86.71%,,14,6,11,31,3,2.5,1.5,2.5
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,101,84,17,83.17%,,24,10,20.5,29.5,7.5,7,1.5,1
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,33.5,31,2.5,92.54%,,13,5,5.5,7.5,2,0,0.5,0
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,41,6,87.23%,,9,9.5,8.5,14,2.5,0,2,1.5
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,41.5,37,4.5,89.16%,,8.5,0,9.5,19,2,2,0,0.5
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,81.5,13.5,85.79%,,17,7,26,31.5,6,3,4,0.5
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57.5,54,3.5,93.91%,,20.5,11.5,12,10,1,2,0,0.5
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,83.5,19.5,81.07%,,22,14.5,21,26,10,6.5,2,1
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,135,98.5,36.5,72.96%,,24,17.5,18,39,8,11.5,9,8
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,75.5,61.5,14,81.46%,,24.5,7,11.5,18.5,5.5,3,0,5.5
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,15.5,15,0.5,96.77%,,4,2.5,0.5,8,0,0.5,0,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,7,7,0,100.00%,,0.5,0,0,6.5,0,0,0,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,69,49.5,19.5,71.74%,,14,2,12.5,21,8,4,2.5,5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,53,7,88.33%,,17,5.5,8,22.5,1,4,0,2
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,87.5,54.5,33,62.29%,,18.5,5.5,15,15.5,10.5,8,5.5,9
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44.5,38,6.5,85.39%,,3,5.5,17,12.5,1.5,1,0.5,3.5
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,60.5,1.5,97.58%,,26.5,13,6.5,14.5,1,0,0.5,0
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,91.5,73.5,18,80.33%,,27,17,11,18.5,8,3.5,2.5,4
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,95.5,82,13.5,85.86%,,29,13,8.5,31.5,5.5,4,2,2
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57,49.5,7.5,86.84%,,15,6,16,12.5,3,2,0,2.5
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,155.5,113.5,42,72.99%,,36.5,19.5,19.5,38,21.5,10,5,5.5
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,123,108,15,87.80%,,34,19.5,24.5,30,1.5,6.5,2,5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,72.5,62,10.5,85.52%,,25,6,14,17,4.5,2.5,0.5,3
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,22.5,19.5,3,86.67%,,4.5,0,4.5,10.5,1,0,0.5,1.5
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51,43.5,7.5,85.29%,,14.5,9,12,8,4.5,3,0,0
,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,126.5,106.5,20,84.19%,,35.5,13,25,33,9,5.5,5,0.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,68.5,55,13.5,80.29%,,18.5,7,12.5,17,2.5,4.5,3,3.5
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,45,35.5,9.5,78.89%,,14.5,9.5,4,7.5,3,1,2.5,3
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,46,14.5,76.03%,,11,4,8,23,4.5,3.5,1.5,5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68,55,13,80.88%,,14.5,9,11.5,20,7,4,1,1
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,149,117,32,78.52%,,34,16.5,23.5,43,11.5,11.5,1.5,7.5
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,154.5,133.5,21,86.41%,,46.5,22.5,24,40.5,11.5,3.5,0,6
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,3.5,0,100.00%,,0.5,0,0,3,0,0,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,95.5,74.5,21,78.01%,,25,9.5,14,26,6,5,1.5,8.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,140.5,113,27.5,80.43%,,50.5,14.5,16,32,10,3,2.5,12
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,48,8,85.71%,,12,7,11.5,17.5,4,1,1.5,1.5
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125.5,109,16.5,86.85%,,36.5,11,26.5,35,4.5,3.5,4.5,4
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,26,22,4,84.62%,,13.5,1.5,2,5,1.5,0.5,0.5,1.5
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,65.5,14,82.39%,,27.5,4,12.5,21.5,5.5,1.5,0,7
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6,5,1,83.33%,,0,1,0.5,3.5,0.5,0,0,0.5
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,111,93.5,17.5,84.23%,,43.5,6,20,24,6,2.5,5,4
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,153,127,26,83.01%,,59,17,27,24,6.5,9.5,3.5,6.5
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,107.5,94.5,13,87.91%,,27.5,15.5,14.5,37,3,4,1,5
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,55,47.5,7.5,86.36%,,13,12.5,10.5,11.5,2.5,3.5,0,1.5
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,2.5,2,0.5,80.00%,,0,0,2,0,0.5,0,0,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,53,16.5,76.26%,,9,5.5,12,26.5,3,6,0.5,7
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,82.5,72,10.5,87.27%,,23.5,9.5,14.5,24.5,6,2,2,0.5
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,44.5,5.5,89.00%,,23,5,8,8.5,1,2,0,2.5
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51.5,42,9.5,81.55%,,13,5,9.5,14.5,3.5,4.5,1.5,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,56.5,48.5,8,85.84%,,10.5,6,11,21,2,0,1,5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,143,119.5,23.5,83.57%,,32.5,7.5,27.5,52,8.5,6,1,8
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,53.5,8.5,86.29%,,20.5,10,14,9,4.5,1.5,0.5,2
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,114,99.5,14.5,87.28%,,25,22,25,27.5,6.5,3,4,1
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,130.5,112,18.5,85.82%,,31.5,21,27.5,32,6.5,9,2,1
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,22,21,1,95.45%,,4.5,0.5,3.5,12.5,0,0,1,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,43,6,87.76%,,5.5,3,15.5,19,1,2,2,1
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,49.5,19,72.26%,,13.5,8.5,9.5,18,6.5,4.5,2.5,5.5
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,37.5,32,5.5,85.33%,,15,5,5,7,0.5,2,2,1
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59,52.5,6.5,88.98%,,10.5,7.5,12.5,22,4,2,0,0.5
,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,67,60,7,89.55%,,22,7.5,8.5,22,3,0.5,2,1.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,37,34,3,91.89%,,10,4.5,8,11.5,0.5,1,1.5,0
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,76.5,67.5,9,88.24%,,23,13.5,9.5,21.5,1.5,3,0,4.5
,RDR,SUSSEX COMMUNITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0,0.5
,RMP,TAMESIDE AND GLOSSOP INTEGRATED CARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,57,1,98.28%,,22,11.5,6.5,17,0.5,0.5,0,0
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54,44.5,9.5,82.41%,,9,6,15,14.5,5.5,2,1,1
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,50.5,19,72.66%,,4.5,6,13,27,8,7.5,2,1.5
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39,26.5,12.5,67.95%,,2.5,3,5,16,5.5,3.5,2,1.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,71,61.5,9.5,86.62%,,16,6,16,23.5,3,4.5,0.5,1.5
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,41.5,37.5,4,90.36%,,10,4.5,11,12,1.5,1,0,1.5
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,129,112,17,86.82%,,41,12,15,44,9,3,4,1
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,52,48,4,92.31%,,23,3,8,14,2,2,0,0
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,56,45.5,10.5,81.25%,,15.5,7,12,11,3.5,2.5,2.5,2
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,40.5,6.5,86.17%,,17,3,11.5,9,3.5,2,0,1
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,85.5,9.5,90.00%,,38,14.5,12,21,5,3,0.5,1
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,40.5,14,74.31%,,8.5,3.5,16,12.5,9.5,2,1,1.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3,2,1,66.67%,,0,0,1,1,0.5,0.5,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,83,66.5,16.5,80.12%,,19,10,11,26.5,5,4.5,3.5,3.5
