62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: JANUARY 2016,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,28,25.5,2.5,91.07%,,6.5,2,7.5,9.5,0,0.5,1.5,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,23,22.5,0.5,97.83%,,8,4,7,3.5,0,0.5,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,55,44.5,10.5,80.91%,,16,6.5,8,14,2.5,3,2.5,2.5
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,9.5,6,3.5,63.16%,,4,0,0,2,0,3.5,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26.5,21.5,5,81.13%,,8,0,1.5,12,1,1,1.5,1.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,58.5,50,8.5,85.47%,,29,0,3,18,4.5,4,0,0
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,20.5,17,3.5,82.93%,,8,1.5,4,3.5,1,1.5,1,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,22,17,5,77.27%,,8,3,3,3,1,2,1,1
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0.5,0
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,43.5,37.5,6,86.21%,,21,4,5.5,7,1,3,1.5,0.5
,AQK,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,2,2,0,100.00%,,2,0,0,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,6.5,4.5,2,69.23%,,2,1,0.5,1,0,1,0,1
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,2.5,1.5,1,60.00%,,0.5,0.5,0.5,0,0.5,0,0,0.5
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,1.5,1,0.5,66.67%,,1,0,0,0,0.5,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,3996,3307,689,82.76%,,1267,410,637,993,248,172,105,164
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,65,48,17,73.85%,,10,7.5,15,15.5,9.5,5.5,0.5,1.5
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48.5,43.5,5,89.69%,,22.5,2,11.5,7.5,1,0,1,3
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54,44.5,9.5,82.41%,,17,4,6,17.5,4,1,1.5,3
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,119.5,84.5,35,70.71%,,19,9,21,35.5,5.5,6,9.5,14
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,38,34,4,89.47%,,14.5,10,4,5.5,1,1.5,1.5,0
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,111.5,90.5,21,81.17%,,23.5,7,21,39,6.5,7,4,3.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66,45,21,68.18%,,15.5,4,11,14.5,6.5,5,2,7.5
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,47.5,37.5,10,78.95%,,11,8.5,8,10,0.5,2,3.5,4
,RQ3,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,1.5,0,0,0,0,0,0,0
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3,3,0,100.00%,,0,0,0.5,2.5,0,0,0,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,62,15,80.52%,,22,5.5,11.5,23,4.5,4.5,5,1
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42,37.5,4.5,89.29%,,15.5,3,8.5,10.5,2,0,0.5,2
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78,69.5,8.5,89.10%,,18,7,18,26.5,2,3.5,2.5,0.5
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,2,0,100.00%,,2,0,0,0,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,94,75.5,18.5,80.32%,,31,3.5,8.5,32.5,4,3.5,3.5,7.5
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,76,65,11,85.53%,,21,9,17,18,2.5,5,2.5,1
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33,22,11,66.67%,,6,2,5,9,1,3.5,2,4.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73,66,7,90.41%,,20.5,3.5,13.5,28.5,2.5,1,1.5,2
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,117.5,92,25.5,78.30%,,32,17.5,19.5,23,8,6,5,6.5
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,37,28.5,8.5,77.03%,,10,4,5,9.5,3,0.5,1.5,3.5
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,26.5,24.5,2,92.45%,,10,2,3.5,9,1,0,1,0
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53,44.5,8.5,83.96%,,10,8,13.5,13,2,2.5,0,4
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,71,12,85.54%,,19.5,8,15,28.5,1.5,5.5,4,1
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,110,75.5,34.5,68.64%,,22,11,20.5,22,17,7.5,4,6
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,49,6.5,88.29%,,9.5,5,11,23.5,1.5,2.5,0.5,2
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,83,14,85.57%,,34.5,11,15,22.5,2.5,6.5,3.5,1.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,46.5,40,6.5,86.02%,,11.5,6,9,13.5,2.5,1,0.5,2.5
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,37.5,32.5,5,86.67%,,7,5.5,6.5,13.5,1,2,0.5,1.5
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106,85,21,80.19%,,13.5,16,18.5,37,5,6,5,5
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,51.5,16,76.30%,,25,5,6,15.5,6,2.5,3.5,4
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,39.5,15,72.48%,,13,8,6.5,12,5.5,5.5,0.5,3.5
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,100.5,65.5,35,65.17%,,18.5,12.5,13.5,21,10,7.5,8,9.5
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,27.5,23.5,4,85.45%,,6,2,3.5,12,0.5,2.5,0,1
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,141.5,102,39.5,72.08%,,28,10,17.5,46.5,15.5,8.5,11,4.5
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,90,84.5,5.5,93.89%,,32.5,10,20.5,21.5,0,1.5,3,1
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,113,82.5,30.5,73.01%,,15,13,20.5,34,11.5,5.5,6,7.5
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,46.5,40.5,6,87.10%,,14,6,7,13.5,3,1,0,2
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,116,101,15,87.07%,,24.5,14.5,26.5,35.5,4,3.5,1.5,6
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,51.5,8.5,85.83%,,14,8.5,11.5,17.5,1,2.5,1.5,3.5
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,21.5,15.5,6,72.09%,,6,2,2,5.5,2,2,0.5,1.5
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,140.5,109,31.5,77.58%,,34,6,18,51,8.5,7,8,8
,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0.5,0,0,0,0,0,0,0
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53,47.5,5.5,89.62%,,12.5,7,13,15,3,2,0.5,0
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,68.5,26.5,72.11%,,11,6,11.5,40,9.5,6,3,8
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,91,77.5,13.5,85.16%,,34.5,10.5,10,22.5,5,3,3.5,2
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46.5,40,6.5,86.02%,,12.5,9.5,7.5,10.5,3.5,1,0,2
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,142,113.5,28.5,79.93%,,21,18,32.5,42,12,5.5,4,7
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,37.5,32,5.5,85.33%,,6,1,11,14,0,2,1,2.5
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,23,20,3,86.96%,,6.5,2.5,4,7,0.5,0.5,0,2
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,126.5,98.5,28,77.87%,,29,9.5,13.5,46.5,10,5.5,5,7.5
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,85,72.5,12.5,85.29%,,22,6.5,14,30,4.5,4.5,1,2.5
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,75,70,5,93.33%,,26.5,13.5,17,13,2,2,0.5,0.5
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,36.5,29,7.5,79.45%,,12.5,4,5,7.5,3,1,2,1.5
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52.5,42,10.5,80.00%,,18,2,12,10,7,3,0.5,0
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52.5,42,10.5,80.00%,,9.5,9.5,7.5,15.5,4,1.5,0.5,4.5
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,113,103.5,9.5,91.59%,,28,13,25.5,37,2.5,1,2,4
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46,44.5,1.5,96.74%,,13.5,6,8.5,16.5,0,1.5,0,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,84.5,10.5,88.95%,,17.5,10.5,18.5,38,5,2,1,2.5
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,180.5,156,24.5,86.43%,,37.5,23.5,22.5,72.5,11,6,2.5,5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,72.5,63,9.5,86.90%,,17.5,6,11.5,28,1.5,3,1,4
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,10,6.5,3.5,65.00%,,4,0.5,1,1,1,2,0.5,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,12.5,9.5,3,76.00%,,1,0,1,7.5,2,0,0,1
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,60.5,52,8.5,85.95%,,12.5,2,12.5,25,2.5,1,3,2
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,40,7,85.11%,,21,7,1.5,10.5,0,1.5,1,4.5
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,111.5,77.5,34,69.51%,,21,10,12,34.5,11,11.5,5,6.5
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,44.5,23,65.93%,,19.5,9.5,6,9.5,6.5,6,4.5,6
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,55,5,91.67%,,19,11.5,12,12.5,1,0.5,2,1.5
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,94.5,74,20.5,78.31%,,28.5,9,22,14.5,11.5,4,1,4
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,80,67,13,83.75%,,14,10,14.5,28.5,4.5,4.5,3,1
,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47.5,35,12.5,73.68%,,6,4,8,17,3.5,3.5,2.5,3
,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,0,0,1,0,0,0,0
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,137.5,105.5,32,76.73%,,22,10,30.5,43,15.5,9,3.5,4
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,128,92,36,71.88%,,31,17.5,15.5,28,11,7,7.5,10.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,70,54.5,15.5,77.86%,,12,5,16.5,21,6,5.5,2.5,1.5
,RAT,NORTH EAST LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0.5,0,0,0,0,0,0,0
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,32.5,28,4.5,86.15%,,8.5,4,7.5,8,0,1,1.5,2
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,43,12.5,77.48%,,11.5,13,5,13.5,6,2.5,1,3
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,62,43,19,69.35%,,10.5,12.5,5.5,14.5,5.5,4,2.5,7
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,43,39,4,90.70%,,18.5,5,8,7.5,3,0,0.5,0.5
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,80,17,82.47%,,20,11.5,9,39.5,6.5,3,2.5,5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58.5,47.5,11,81.20%,,14.5,5,11,17,2,4.5,1,3.5
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,132,102,30,77.27%,,23,19.5,18,41.5,7,8,5,10
,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,157.5,133.5,24,84.76%,,36,9,32.5,56,8,7,2,7
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,2,0,100.00%,,0,0,0,2,0,0,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,104,84,20,80.77%,,20,11,21,32,7,3.5,3.5,6
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,92.5,75,17.5,81.08%,,20,8.5,13,33.5,6.5,5,4.5,1.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,150.5,125.5,25,83.39%,,40.5,24,34,27,12,8,2,3
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59.5,53.5,6,89.92%,,13.5,5,19,16,4,0.5,1.5,0
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,129.5,95.5,34,73.75%,,20,7,28,40.5,11,6.5,9,7.5
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,14,12,2,85.71%,,6,2,2,2,1,0,0.5,0.5
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,113,80,33,70.80%,,16,12,21,31,11.5,8,6.5,7
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6.5,4,2.5,61.54%,,0.5,0.5,0.5,2.5,0,1,0.5,1
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,111,95.5,15.5,86.04%,,60,7,8,20.5,8,2.5,4,1
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,150,129.5,20.5,86.33%,,42.5,20,35.5,31.5,6.5,5,5.5,3.5
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90,61.5,28.5,68.33%,,19.5,4,12.5,25.5,9,6.5,5,8
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,44,38,6,86.36%,,16,3,3.5,15.5,3,2,0.5,0.5
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,1,0.5,0.5,50.00%,,0,0,0.5,0,0.5,0,0,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,48.5,21,69.78%,,9.5,8.5,5.5,25,3.5,4.5,2.5,10.5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,67,9.5,87.58%,,22.5,7,16,21.5,6,2.5,0,1
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,54.5,6,90.08%,,23.5,6,9,16,1.5,2.5,1,1
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62.5,53.5,9,85.60%,,17,9,19.5,8,5.5,2.5,1,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,61.5,56,5.5,91.06%,,11,8,10.5,26.5,1.5,0.5,3.5,0
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,111,24,82.22%,,26,14.5,34,36.5,8,8,3,5
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47.5,38,9.5,80.00%,,12,6,5.5,14.5,2,3,1.5,3
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,121.5,104,17.5,85.60%,,30,7,22.5,44.5,5.5,7,0,5
,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80,73,7,91.25%,,19.5,12,20,21.5,4,2,1,0
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,120,94.5,25.5,78.75%,,28,10,20.5,36,6.5,11,1.5,6.5
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,9.5,7,2.5,73.68%,,1,1,2,3,1,0.5,0.5,0.5
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45,37.5,7.5,83.33%,,13,5,10.5,9,3.5,2,0,2
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,41.5,25,62.41%,,13,5,9,14.5,10,5,5.5,4.5
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,48,38.5,9.5,80.21%,,12,3,14.5,9,2.5,2.5,0.5,4
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67,56,11,83.58%,,12.5,9.5,16,18,4,2,1,4
,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,70,61.5,8.5,87.86%,,16.5,13,11.5,20.5,3,1,0,4.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,42,5,89.36%,,9,5.5,9,18.5,1.5,2,0,1.5
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,77.5,63,14.5,81.29%,,19.5,7.5,9,27,6,3,2.5,3
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52,50.5,1.5,97.12%,,26.5,2,12,10,0,1,0,0.5
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,89,76,13,85.39%,,20,14.5,16,25.5,3,3.5,3.5,3
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78,52.5,25.5,67.31%,,3,3,12,34.5,8.5,8,2.5,6.5
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46.5,29,17.5,62.37%,,2,1.5,6.5,19,7,4.5,3.5,2.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,0.5,0.5,50.00%,,0,0,0,0.5,0,0,0.5,0
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,37.5,34,3.5,90.67%,,16.5,4.5,5.5,7.5,0,2.5,0.5,0.5
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,141.5,127,14.5,89.75%,,41,18.5,21.5,46,1.5,6.5,1.5,5
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,43.5,34.5,9,79.31%,,4,8.5,10.5,11.5,4,2.5,0,2.5
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,43.5,38.5,5,88.51%,,16,4,6.5,12,1.5,3,0.5,0
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0,0.5,0,0,0,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33.5,29,4.5,86.57%,,10.5,3.5,6.5,8.5,1,2,1,0.5
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,82,15,84.54%,,31.5,11,10.5,29,5.5,3,4,2.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,43.5,12.5,77.68%,,6,2.5,13,22,3.5,3,3.5,2.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,4,4,0,100.00%,,0,1,0.5,2.5,0,0,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,1,1,0,100.00%,,0,1,0,0,0,0,0,0
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,20,19.5,0.5,97.50%,,9.5,3,1,6,0,0,0.5,0
