62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42705,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,43,39.5,3.5,91.86%,,19,7,5,8.5,2.5,0,0,1
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NON-ADMITTED,ALL CANCERS,86,78,8,90.70%,,37,20,10,11,3,3,1,1
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,28,25.5,2.5,91.07%,,16,0,5,4.5,0.5,1.5,0.5,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,47.5,39,8.5,82.11%,,16,5,8,10,3,2,0,3.5
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,9.5,9,0.5,94.74%,,3,0,1,5,0,0.5,0,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,15,11.5,3.5,76.67%,,2,2,3,4.5,2,1,0.5,0
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,40,38.5,1.5,96.25%,,19.5,7.5,5.5,6,0.5,0,1,0
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,18,15.5,2.5,86.11%,,8,3,2.5,2,0,0,0.5,2
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,55.5,49,6.5,88.29%,,22,6,6.5,14.5,4,2,0.5,0
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,15.5,13.5,2,87.10%,,3,1,4.5,5,2,0,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24.5,20.5,4,83.67%,,10,1,4.5,5,1.5,1.5,0.5,0.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,66,52,14,78.79%,,42,1,4,5,7,3,0,4
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,17,13.5,3.5,79.41%,,5,5,1.5,2,3,0,0,0.5
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,27.5,21.5,6,78.18%,,13,2,1.5,5,1.5,2.5,1,1
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24.5,24,0.5,97.96%,,10,4,6,4,0,0.5,0,0
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,58,53,5,91.38%,,26.5,6,7,13.5,2,2,0.5,0.5
,AQK,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,12,12,0,100.00%,,9,0,1,2,0,0,0,0
,NQT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,1,1,0,100.00%,,1,0,0,0,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,7.5,5.5,2,73.33%,,3.5,0.5,0.5,1,0,0.5,0,1.5
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,3,3,0,100.00%,,0.5,1,0.5,1,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4447,3777,670,84.93%,,1757,488,658,874,253,166,107,144
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55,44,11,80.00%,,22,2.5,8,11.5,2,4.5,3,1.5
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,35,33.5,1.5,95.71%,,11,8.5,5.5,8.5,1,0,0.5,0
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,50,6.5,88.50%,,20.5,8,4,17.5,1.5,4,0,1
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,93,75,18,80.65%,,16,16.5,15,27.5,4,1,1.5,11.5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42,36,6,85.71%,,16.5,3.5,11,5,1.5,0.5,2.5,1.5
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,107.5,93,14.5,86.51%,,23,11,17,42,5.5,3,3,3
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,59,20.5,74.21%,,30,5,8,16,8,3.5,1.5,7.5
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,57,51,6,89.47%,,17,7,13,14,3,0,1.5,1.5
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,0,1,0,0.5,0,0,0,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81,68.5,12.5,84.57%,,25.5,8.5,9.5,25,4.5,2,1.5,4.5
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,54.5,2,96.46%,,20.5,10,12,12,0.5,0.5,1,0
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76,64,12,84.21%,,24,7,11.5,21.5,3.5,2,4,2.5
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,11.5,11.5,0,100.00%,,10,0,0,1.5,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,112,75,37,66.96%,,33.5,5.5,7.5,28.5,13.5,9,9.5,5
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,65,55.5,9.5,85.38%,,24.5,13.5,10.5,7,4.5,1.5,1.5,2
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,36.5,26.5,10,72.60%,,10,5,5.5,6,4,3.5,1,1.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,74,68.5,5.5,92.57%,,27.5,7,9.5,24.5,1,1.5,1,2
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,119,101,18,84.87%,,43.5,24.5,12,21,2,6.5,5.5,4
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46,35,11,76.09%,,8,6.5,11,9.5,1.5,4,1.5,4
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42.5,39,3.5,91.76%,,7.5,8.5,7.5,15.5,0.5,2,1,0
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,48,6.5,88.07%,,15.5,8.5,11,13,3.5,1,1,1
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,55.5,11,83.46%,,16.5,9.5,17.5,12,5.5,2.5,2,1
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,105,81.5,23.5,77.62%,,41,8.5,16.5,15.5,12.5,4,5,2
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,50,8,86.21%,,14,14.5,5,16.5,2.5,1.5,1,3
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,107.5,92.5,15,86.05%,,35,14,12.5,31,4.5,5.5,2.5,2.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,42,39,3,92.86%,,19,8,8.5,3.5,2,1,0,0
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,34,29,5,85.29%,,6,5,7,11,2,1,0.5,1.5
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,118,89.5,28.5,75.85%,,21,17.5,21.5,29.5,7,6.5,2,13
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61,49.5,11.5,81.15%,,21.5,3.5,12,12.5,5,5,1,0.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,53,2.5,95.50%,,20,5,13,15,1,0.5,0.5,0.5
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,103.5,70.5,33,68.12%,,22.5,11.5,14.5,22,11,5,5,12
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,29,27,2,93.10%,,10.5,3.5,6.5,6.5,1.5,0.5,0,0
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,173.5,132,41.5,76.08%,,46,11.5,20,54.5,12,13.5,8.5,7.5
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,95.5,85.5,10,89.53%,,30.5,11,15.5,28.5,4.5,2.5,0.5,2.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,115,97,18,84.35%,,36.5,15,19.5,26,5.5,3.5,3,6
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,59.5,51.5,8,86.55%,,15,11.5,9,16,2,3.5,1,1.5
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,118,109.5,8.5,92.80%,,51.5,18,17,23,2.5,1.5,0.5,4
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59.5,50,9.5,84.03%,,26.5,7.5,6.5,9.5,4,4,1.5,0
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,24.5,19,5.5,77.55%,,3,3,8,5,2,1.5,1,1
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,138.5,100,38.5,72.20%,,33,14,23.5,29.5,13.5,9,4,12
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,47,7.5,86.24%,,19,8,8,12,3.5,2,2,0
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,104.5,68.5,36,65.55%,,14,5.5,12.5,36.5,10.5,11,8.5,6
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,94.5,81.5,13,86.24%,,37,13,15,16.5,4,2.5,1.5,5
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52.5,48,4.5,91.43%,,23.5,5,10.5,9,1,2,0.5,1
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,139.5,130,9.5,93.19%,,33.5,26,29,41.5,1,3,3,2.5
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,53.5,46.5,7,86.92%,,20,6,8,12.5,1,2,1,3
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,18.5,16.5,2,89.19%,,6.5,1,2.5,6.5,0.5,1,0,0.5
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,132,101.5,30.5,76.89%,,31.5,12,15.5,42.5,7.5,9.5,6.5,7
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,78.5,65,13.5,82.80%,,15,11,13,26,2.5,3,2,6
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,102,85,17,83.33%,,32,10,24.5,18.5,6,5,2.5,3.5
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,30,26.5,3.5,88.33%,,17,2,1,6.5,1,1,1,0.5
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45,40,5,88.89%,,15,8,7,10,0.5,2.5,2,0
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,63,51,12,80.95%,,17,6.5,11,16.5,6.5,2.5,0,3
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,110,95.5,14.5,86.82%,,34,19,21.5,21,6.5,3.5,2,2.5
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48.5,46.5,2,95.88%,,19,9.5,6.5,11.5,0.5,0,1,0.5
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,83.5,19.5,81.07%,,28.5,13,14.5,27.5,8,7,1.5,3
,RGD,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0,0.5
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,187,144.5,42.5,77.27%,,33.5,17.5,39,54.5,15.5,10,8.5,8.5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,59.5,53,6.5,89.08%,,16,9,13,15,0.5,3.5,1.5,1
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,11.5,10,1.5,86.96%,,1.5,4,1.5,3,0.5,1,0,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,15.5,14.5,1,93.55%,,0,0,3,11.5,0,1,0,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,77,65.5,11.5,85.06%,,29.5,5.5,12.5,18,4,0.5,3.5,3.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45.5,40.5,5,89.01%,,12,6,8.5,14,1,1.5,1,1.5
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,109.5,79,30.5,72.15%,,24.5,10,12.5,32,6,6,8.5,10
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,47,13,78.33%,,15,10,10.5,11.5,2,4,2.5,4.5
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39.5,37,2.5,93.67%,,15.5,4.5,9,8,0.5,0.5,0.5,1
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,87,65,22,74.71%,,18.5,14,16.5,16,12.5,4.5,3.5,1.5
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,114.5,95.5,19,83.41%,,27,16,18.5,34,3.5,7,3,5.5
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,51,7,87.93%,,15.5,2,17,16.5,1,2.5,1,2.5
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,146,113.5,32.5,77.74%,,34.5,18,15,46,12.5,5.5,7.5,7
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,133,120,13,90.23%,,34.5,21,26.5,38,4,3,0.5,5.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,70.5,59,11.5,83.69%,,26,6.5,10,16.5,6,3,1,1.5
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,29.5,26,3.5,88.14%,,6,2,2,16,1.5,2,0,0
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61,55,6,90.16%,,25.5,9.5,5,15,1,1.5,0.5,3
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,85.5,73.5,12,85.96%,,20,14,15,24.5,4,2,1.5,4.5
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,39.5,36,3.5,91.14%,,21.5,2,9,3.5,1,1,1,0.5
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67,54,13,80.60%,,12,5,11.5,25.5,2.5,4.5,2,4
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,65,10,86.67%,,23,3.5,18.5,20,3.5,2.5,1.5,2.5
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,160.5,118,42.5,73.52%,,46,18,25,29,13.5,9,6.5,13.5
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,177.5,138,39.5,77.75%,,47.5,18.5,25,47,11,13.5,11.5,3.5
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2.5,2.5,0,100.00%,,0,0,0.5,2,0,0,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,107,94.5,12.5,88.32%,,25,14.5,24.5,30.5,5,1.5,3,3
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,100,82,18,82.00%,,21,15.5,20.5,25,8,4.5,0,5.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,136.5,106.5,30,78.02%,,45.5,18.5,18,24.5,9.5,2.5,7,11
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62,57.5,4.5,92.74%,,27.5,9,6.5,14.5,1.5,1.5,1,0.5
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,131,108.5,22.5,82.82%,,31,17.5,27.5,32.5,5.5,8,4,5
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,35.5,29.5,6,83.10%,,10.5,5,6,8,2,2,0.5,1.5
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,120,109,11,90.83%,,48.5,13,20,27.5,5.5,3,1,1.5
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,5.5,4.5,1,81.82%,,1.5,0,0.5,2.5,0,0.5,0,0.5
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125.5,109.5,16,87.25%,,50,17.5,17,25,5.5,2,1.5,7
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,144,114.5,29.5,79.51%,,48,22,21,23.5,13,7.5,5.5,3.5
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,115.5,95.5,20,82.68%,,33.5,15.5,15,31.5,9.5,5,4,1.5
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,34,29,5,85.29%,,7.5,2.5,9,10,1.5,1.5,1.5,0.5
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,5,4.5,0.5,90.00%,,0.5,0.5,1,2.5,0,0,0,0.5
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52,39,13,75.00%,,12,3,8.5,15.5,4.5,3.5,1.5,3.5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,82.5,12.5,86.84%,,41,11.5,12.5,17.5,4,3.5,3,2
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,57,7,89.06%,,27,9.5,8,12.5,3,2.5,0.5,1
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,40.5,9.5,81.00%,,12.5,5,9.5,13.5,2,2.5,1.5,3.5
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,56.5,46.5,10,82.30%,,16.5,4,6,20,3,2.5,2,2.5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,171.5,135.5,36,79.01%,,47.5,18,34,36,15,10,5.5,5.5
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,49.5,6.5,88.39%,,11,10.5,12.5,15.5,2,2.5,1.5,0.5
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,117.5,106.5,11,90.64%,,41,14,22,29.5,4.5,3.5,0,3
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,115,20,85.19%,,36.5,17,25.5,36,7.5,5.5,3.5,3.5
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,15.5,14,1.5,90.32%,,5,1,2.5,5.5,1.5,0,0,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59,49.5,9.5,83.90%,,18,6,9,16.5,5,4,0,0.5
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60.5,42,18.5,69.42%,,18,4,8.5,11.5,6,4,5,3.5
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,31,25,6,80.65%,,11,3.5,5.5,5,2,1,1.5,1.5
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,54.5,9.5,85.16%,,16.5,2,10.5,25.5,3,1,3,2.5
,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,77.5,66.5,11,85.81%,,20,18,15.5,13,5,0.5,3,2.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54,50,4,92.59%,,21,10.5,8,10.5,2.5,1,0,0.5
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,71,61.5,9.5,86.62%,,27.5,11.5,10.5,12,2.5,3.5,2,1.5
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,46.5,43,3.5,92.47%,,19,7.5,6,10.5,2,1.5,0,0
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80,66,14,82.50%,,21,13,20.5,11.5,4,4,1,5
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78.5,51,27.5,64.97%,,2.5,6.5,16,26,13.5,6,4,4
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42,27.5,14.5,65.48%,,3.5,3.5,7,13.5,5,5.5,2.5,1.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,70,60,10,85.71%,,17,10,9.5,23.5,3.5,3.5,2,1
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,44,3,93.62%,,18.5,6.5,7.5,11.5,2,0.5,0.5,0
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,164.5,145,19.5,88.15%,,49,17.5,31,47.5,4.5,8.5,0.5,6
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,65,63,2,96.92%,,31.5,6,14.5,11,1,1,0,0
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,44,38.5,5.5,87.50%,,15,3,5,15.5,1,1,2,1.5
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1,0.5,0.5,50.00%,,0,0,0,0.5,0,0.5,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53,45,8,84.91%,,21,6.5,9,8.5,6,1.5,0,0.5
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106.5,88,18.5,82.63%,,36,14,11.5,26.5,11,4,1,2.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,47.5,12.5,79.17%,,11.5,8,10,18,3,4,2,3.5
