62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
Oct-15,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,68.5,63.5,5,92.70%,,24,4,9.5,26,3,0,2,0
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,46.5,32,14.5,68.82%,,14.5,3,5,9.5,5,2,1.5,6
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,18.5,9,67.27%,,6,1.5,6,5,3.5,2,3,0.5
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,NON-ADMITTED,ALL CANCERS,22.5,19.5,3,86.67%,,6,3,5,5.5,0.5,1.5,1,0
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NON-ADMITTED,ALL CANCERS,71,54,17,76.06%,,20,9,16,9,5,10,1,1
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,44.5,43,1.5,96.63%,,29,2.5,2,9.5,1,0.5,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,46,35,11,76.09%,,17,5,5,8,3,5,0,3
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,13.5,10,3.5,74.07%,,6,0,2,2,1,1,1,0.5
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,13.5,11.5,2,85.19%,,5.5,0.5,2.5,3,1,0.5,0,0.5
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,29.5,27.5,2,93.22%,,15,3,4.5,5,0,0,1,1
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,20.5,19.5,1,95.12%,,7,4,1,7.5,0,1,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,59.5,47.5,12,79.83%,,21.5,10,6,10,4.5,3,0,4.5
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,16.5,14,2.5,84.85%,,5,2.5,1,5.5,0,2,0.5,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,26,19,7,73.08%,,5,3.5,1.5,9,1.5,2,2,1.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,49,45,4,91.84%,,28,3,1,13,2,2,0,0
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,21.5,21.5,0,100.00%,,12.5,3,2,4,0,0,0,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,7,3.5,3.5,50.00%,,1,0,0,2.5,0.5,2,0,1
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,17.5,13,4.5,74.29%,,4,2.5,2.5,4,1,0,2,1.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,42.5,37,5.5,87.06%,,17,3,10,7,2,1,0,2.5
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,5.5,3.5,2,63.64%,,0.5,1,0.5,1.5,0,0.5,1,0.5
,NVM,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,1.5,1.5,0,100.00%,,1,0,0.5,0,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,1,1,0,100.00%,,1,0,0,0,0,0,0,0
,5NM,DISCONTINUED ORGANISATION,NON-ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0.5,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4410,3708,702,84.08%,,1695,470,620,923,209,176,122,195
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61.5,52.5,9,85.37%,,20.5,9,8.5,14.5,3,2,1,3
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,40,33.5,6.5,83.75%,,13,2,1,17.5,1.5,4.5,0.5,0
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55,48.5,6.5,88.18%,,22.5,5,9,12,3,3,0.5,0
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,98,82.5,15.5,84.18%,,21,8.5,13.5,39.5,7,3.5,0,5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,38.5,34.5,4,89.61%,,13.5,4.5,4.5,12,0.5,1.5,0,2
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,137.5,118.5,19,86.18%,,28.5,15,23.5,51.5,5.5,7.5,5.5,0.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,82.5,55,27.5,66.67%,,19,8,13.5,14.5,3.5,8,8,8
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,77,70,7,90.91%,,26,12,12,20,2.5,1.5,0.5,2.5
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3,2,1,66.67%,,0.5,0,1,0.5,0.5,0,0.5,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80.5,70,10.5,86.96%,,23,6,15.5,25.5,4.5,3,2,1
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53.5,49.5,4,92.52%,,16,14.5,8.5,10.5,2,1,0.5,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,72,7.5,90.57%,,15,15,14,28,0.5,2.5,0.5,4
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6.5,6.5,0,100.00%,,5,1,0,0.5,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,100,68,32,68.00%,,26.5,6.5,7.5,27.5,11,6,3,12
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,65,57.5,7.5,88.46%,,16,10.5,15,16,0.5,3,3,1
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39.5,32.5,7,82.28%,,15,3.5,6.5,7.5,2,1,0.5,3.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80.5,74,6.5,91.93%,,20,11.5,18,24.5,1.5,1.5,2,1.5
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,133.5,111.5,22,83.52%,,37.5,9.5,35.5,29,6.5,3.5,6.5,5.5
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57.5,45.5,12,79.13%,,18,3.5,5,19,2.5,1,4.5,4
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,36,32,4,88.89%,,11.5,4.5,6,10,1.5,0,1.5,1
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,60.5,6,90.98%,,23,7,17,13.5,1,1.5,1.5,2
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,70,50.5,19.5,72.14%,,16.5,8.5,10,15.5,5.5,4,4,6
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,101.5,66,35.5,65.02%,,18.5,11.5,14,22,6.5,10.5,9.5,9
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69,53.5,15.5,77.54%,,21,5,8,19.5,4.5,6.5,1,3.5
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,114.5,97,17.5,84.72%,,41.5,12,25.5,18,4,8.5,2,3
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,61,54.5,6.5,89.34%,,14,11.5,16.5,12.5,0.5,2,2.5,1.5
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,34.5,29.5,5,85.51%,,3,5.5,6.5,14.5,0,1.5,0.5,3
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,112,23,82.96%,,37.5,25.5,14.5,34.5,7.5,5,2.5,8
,RWV,DEVON PARTNERSHIP NHS TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0.5,0,0,0
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75.5,61.5,14,81.46%,,15.5,13,19,14,2.5,3,4.5,4
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54,46.5,7.5,86.11%,,17.5,8,4,17,2.5,2,1,2
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,90.5,75,15.5,82.87%,,16.5,11.5,12.5,34.5,2.5,1,7,5
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,43.5,39.5,4,90.80%,,15,10,10.5,4,1,1,0.5,1.5
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,169.5,120,49.5,70.80%,,32.5,13,27.5,47,10,12,8.5,19
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,80.5,75,5.5,93.17%,,32.5,11,18,13.5,0.5,1.5,2,1.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,118.5,90.5,28,76.37%,,31.5,14.5,15.5,29,6.5,7,3.5,11
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,51.5,45,6.5,87.38%,,17,8,9.5,10.5,2,1,1.5,2
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59,51,8,86.44%,,18.5,6,7.5,19,4,2,1.5,0.5
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73.5,66,7.5,89.80%,,26.5,10,12,17.5,1,2,3,1.5
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,27.5,21,6.5,76.36%,,7.5,5,1,7.5,3.5,1,1,1
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,151.5,118.5,33,78.22%,,33.5,11,23,51,12.5,5,4.5,11
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51.5,45,6.5,87.38%,,16,4,12,13,2.5,2,1,1
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,105.5,67,38.5,63.51%,,18,8.5,16.5,24,14,7.5,2.5,14.5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,107,91.5,15.5,85.51%,,40,13,20,18.5,4.5,3,4,4
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,51,4.5,91.89%,,24,7,9,11,1,0.5,2,1
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,143,114,29,79.72%,,35.5,9,28.5,41,10.5,6,3,9.5
,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,55.5,8.5,86.72%,,18,7,9.5,21,1,3,1,3.5
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,44.5,37,7.5,83.15%,,10,11.5,6,9.5,3,0.5,2,2
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,20,18,2,90.00%,,5.5,1.5,7,4,0,0.5,1.5,0
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,131,92.5,38.5,70.61%,,28,11,14,39.5,3.5,10.5,9.5,15
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,83.5,73,10.5,87.43%,,16.5,7.5,15,34,3.5,0,3,4
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,88.5,77.5,11,87.57%,,21.5,15.5,15,25.5,2,5,4,0
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,48,35.5,12.5,73.96%,,14,6,6,9.5,8.5,2.5,0,1.5
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48.5,42,6.5,86.60%,,20,4,3,15,2,2,0.5,2
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69,59,10,85.51%,,16,4,13,26,2,3,1.5,3.5
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,111,101,10,90.99%,,36,19.5,17,28.5,5,3,1.5,0.5
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39.5,32.5,7,82.28%,,15,4.5,5,8,2,2.5,0,2.5
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,107,91.5,15.5,85.51%,,35.5,15.5,19,21.5,6,4.5,3.5,1.5
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,164,141.5,22.5,86.28%,,41,17.5,28,55,6.5,6.5,3.5,6
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,76,56,20,73.68%,,22.5,8.5,12.5,12.5,4.5,7,1.5,7
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,13.5,10,3.5,74.07%,,2,0.5,3.5,4,1.5,0.5,0.5,1
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,19,12.5,6.5,65.79%,,2,1.5,0.5,8.5,1.5,3,0.5,1.5
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,69.5,57.5,12,82.73%,,13,7.5,10.5,26.5,4,1,3.5,3.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,56.5,7.5,88.28%,,27.5,5,14,10,0,0,4,3.5
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,92.5,67,25.5,72.43%,,20,3,11.5,32.5,8.5,6,4.5,6.5
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79,61.5,17.5,77.85%,,18.5,15,12,16,6.5,4,2,5
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,55.5,51.5,4,92.79%,,17,15.5,6.5,12.5,0.5,0,2,1.5
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,98.5,68,30.5,69.04%,,15,9.5,17.5,26,11.5,6.5,4,8.5
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,102,85.5,16.5,83.82%,,29,9,17.5,30,3.5,8,1,4
,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44,36.5,7.5,82.95%,,8,9,9,10.5,3,2.5,0,2
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,145,113,32,77.93%,,43,15.5,23,31.5,9.5,8.5,5,9
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,135.5,108,27.5,79.70%,,39,13.5,25,30.5,9,6,3,9.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,64.5,49.5,15,76.74%,,17,5,13.5,14,7.5,4.5,3,0
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,23.5,19,4.5,80.85%,,3,1.5,7.5,7,1,1.5,1,1
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,42,7,85.71%,,19,9,6,8,1,0.5,2,3.5
,RV8,NORTH WEST LONDON HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0,0.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,81,70.5,10.5,87.04%,,24.5,13,12,21,4,2,1.5,3
,RP1,NORTHAMPTONSHIRE HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0,0,0.5
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,35.5,31.5,4,88.73%,,14.5,5,4,8,1.5,1,1.5,0
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,62.5,12.5,83.33%,,12,4,10.5,36,1,6,1,4.5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61,52.5,8.5,86.07%,,23.5,6,7,16,5,2,0.5,1
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,161.5,131.5,30,81.42%,,28.5,16.5,36.5,50,10.5,5.5,7.5,6.5
,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,183.5,159,24.5,86.65%,,70,19.5,26.5,43,5,6,1.5,12
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,2,1.5,57.14%,,0,0.5,0.5,1,1,0.5,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,103.5,88,15.5,85.02%,,36.5,7.5,14,30,3.5,4.5,4,3.5
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,81,9.5,89.50%,,21,10.5,23,26.5,1.5,3,2,3
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,160.5,124.5,36,77.57%,,48,31,17.5,28,13,12,3,8
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61,49,12,80.33%,,16.5,5,9.5,18,4.5,2,4,1.5
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,131.5,109.5,22,83.27%,,31.5,10,34,34,6.5,4.5,0.5,10.5
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,25,20.5,4.5,82.00%,,12.5,2.5,1.5,4,2,0.5,0.5,1.5
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,89.5,66,23.5,73.74%,,20,4,25.5,16.5,6.5,7,4.5,5.5
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,9.5,4.5,5,47.37%,,0.5,0,1,3,1.5,1,1.5,1
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,118.5,103.5,15,87.34%,,55,13,12.5,23,5,2,2,6
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,190,162,28,85.26%,,63.5,27,38.5,33,6.5,7,4.5,10
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,112,74,38,66.07%,,23,5,23,23,6.5,8,8,15.5
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,46.5,40,6.5,86.02%,,11,8.5,9.5,11,0,2,0,4.5
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,9.5,6.5,3,68.42%,,2,1,0,3.5,0.5,1,1,0.5
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,54.5,15,78.42%,,13,8,11,22.5,3.5,5,1.5,5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,88.5,77,11.5,87.01%,,38,12,9.5,17.5,5,1.5,5,0
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73,67.5,5.5,92.47%,,39.5,7,13.5,7.5,1.5,1.5,1.5,1
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,40.5,39,1.5,96.30%,,20,8,4,7,1,0.5,0,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,67,54,13,80.60%,,17.5,7,10.5,19,1.5,2,3,6.5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,160.5,122.5,38,76.32%,,29,24,27.5,42,11,12,4,11
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,53.5,13,80.45%,,19.5,7,13.5,13.5,5,1.5,1.5,5
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,123.5,106,17.5,85.83%,,32.5,18,27,28.5,8.5,4.5,3,1.5
,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,100,86.5,13.5,86.50%,,34,8,23.5,21,2.5,4,3,4
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135.5,100.5,35,74.17%,,25,15,27.5,33,6.5,12,5,11.5
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,15.5,14,1.5,90.32%,,5.5,2,3,3.5,0.5,0.5,0,0.5
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33,25.5,7.5,77.27%,,8,1,8.5,8,3.5,2.5,0,1.5
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,60,16.5,78.43%,,25,5,8.5,21.5,2.5,7.5,2,4.5
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,42,37.5,4.5,89.29%,,17,3,7.5,10,3,1.5,0,0
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73.5,62,11.5,84.35%,,17,6,9,30,2,5.5,1,3
,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,84,71.5,12.5,85.12%,,25.5,12.5,13.5,20,4,3.5,2.5,2.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48,39,9,81.25%,,13.5,7,7,11.5,3.5,2.5,2,1
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,66,56.5,9.5,85.61%,,18,7,13,18.5,2,3.5,1,3
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,61,55.5,5.5,90.98%,,22.5,10.5,9,13.5,0,2.5,0.5,2.5
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,75.5,15,83.43%,,27,18.5,9.5,20.5,4.5,3.5,1,6
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,52,25,67.53%,,6,2.5,11.5,32,5,6.5,7.5,6
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48,32.5,15.5,67.71%,,3,3.5,5.5,20.5,3,7,3,2.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81.5,72,9.5,88.34%,,23,9,21,19,3.5,4.5,1,0.5
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,35,31.5,3.5,90.00%,,20.5,2.5,5,3.5,0.5,2,1,0
