62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
PERIOD: December 2015,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,NON-ADMITTED,ALL CANCERS,70.5,59,11.5,83.69%,,19,14,16,10,3,3,2.5,3
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,36,35.5,0.5,98.61%,,14,6,4,11.5,0.5,0,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,41,37,4,90.24%,,15,6,6,10,1,2,1,0
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,27,20,7,74.07%,,6,2,1,11,2,3,2,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,9,6,3,66.67%,,1.5,1,0,3.5,1.5,0,1,0.5
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,34,31.5,2.5,92.65%,,18,2,5.5,6,1.5,0.5,0,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,25.5,23,2.5,90.20%,,14,1,5,3,1,1.5,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,67,57.5,9.5,85.82%,,19.5,11.5,5,21.5,3,1.5,0.5,4.5
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,20,20,0,100.00%,,12,3,0,5,0,0,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,22.5,19.5,3,86.67%,,6,3.5,6,4,2,0.5,0,0.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,71,67,4,94.37%,,42,3,9,13,1,1,0.5,1.5
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,16,15,1,93.75%,,5.5,5,2,2.5,0,1,0,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,15,11,4,73.33%,,4,1,2,4,1,1,2,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,13.5,12.5,1,92.59%,,6,2.5,2,2,0,0,0,1
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,52,49.5,2.5,95.19%,,23,9,6,11.5,2,0,0.5,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,8,6.5,1.5,81.25%,,2.5,1.5,1.5,1,0.5,1,0,0
,NVM,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,2,1.5,0.5,75.00%,,0,0,1,0.5,0,0,0,0.5
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,1,1,0,100.00%,,0,0,0.5,0.5,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,3,3,0,100.00%,,2,0,1,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4365,3790,575,86.83%,,1679,526,624,961,196,161,89,129
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62.5,55.5,7,88.80%,,16,14,11,14.5,5,1,0.5,0.5
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,32,31.5,0.5,98.44%,,15,4.5,9,3,0,0.5,0,0
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73.5,60.5,13,82.31%,,23.5,10.5,12,14.5,5.5,2,2.5,3
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,103,78.5,24.5,76.21%,,20.5,15.5,21.5,21,10,5,4,5.5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,33,28.5,4.5,86.36%,,13,6.5,6,3,1.5,1,1,1
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,105,91.5,13.5,87.14%,,24.5,12.5,27,27.5,4.5,6.5,2,0.5
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,71,49,22,69.01%,,22.5,5.5,6.5,14.5,4.5,6,3,8.5
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,56.5,52.5,4,92.92%,,17.5,4.5,6.5,24,0.5,1,1,1.5
,RWX,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0.5,0,0,0
,RQ3,BIRMINGHAM CHILDREN'S HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1.5,0,100.00%,,1.5,0,0,0,0,0,0,0
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,3,0.5,85.71%,,0,0,0,3,0.5,0,0,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,85.5,73.5,12,85.96%,,24,8,18,23.5,4,5,2,1
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,52.5,2,96.33%,,23.5,8,8.5,12.5,1.5,0,0,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,71.5,66.5,5,93.01%,,16,10.5,13,27,1.5,1.5,2,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,114.5,99,15.5,86.46%,,35,10.5,15.5,38,3,4,4.5,4
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,77,70.5,6.5,91.56%,,22.5,8,17.5,22.5,3.5,2,1,0
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,30,26,4,86.67%,,9,6,3,8,2,0,0.5,1.5
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59.5,58.5,1,98.32%,,7.5,13,17,21,1,0,0,0
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106.5,88,18.5,82.63%,,35.5,11.5,17,24,8,3,3.5,4
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50.5,43.5,7,86.14%,,16.5,4,4.5,18.5,2,1,1.5,2.5
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,46,3,93.88%,,17.5,5.5,8.5,14.5,1,1.5,0,0.5
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,64,4.5,93.43%,,26,10,10.5,17.5,0.5,1,2,1
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80,68.5,11.5,85.63%,,20.5,7.5,13,27.5,3.5,4,1.5,2.5
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,98.5,79,19.5,80.20%,,22,19,21,17,12.5,3.5,0,3.5
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49.5,41,8.5,82.83%,,13.5,11,6,10.5,4,0.5,2,2
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,93.5,82.5,11,88.24%,,29,12.5,14.5,26.5,2,5,2.5,1.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,46,42.5,3.5,92.39%,,20,5,10,7.5,0.5,0,2,1
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,27.5,25,2.5,90.91%,,7,3,5.5,9.5,1.5,0,0,1
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,114,99.5,14.5,87.28%,,27,17.5,9.5,45.5,4.5,1.5,4,4.5
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,71,8.5,89.31%,,28.5,10.5,13,19,2,3.5,1,2
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42.5,37,5.5,87.06%,,14,3.5,9,10.5,4.5,0,0.5,0.5
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,104.5,80,24.5,76.56%,,25.5,12,15,27.5,10.5,9,0.5,4.5
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,29.5,26.5,3,89.83%,,11.5,5.5,4.5,5,1,2,0,0
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,159,126,33,79.25%,,34,17.5,24.5,50,7.5,10,6,9.5
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,101,92,9,91.09%,,29.5,17,16.5,29,1.5,4,2,1.5
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,116,93.5,22.5,80.60%,,41.5,12,17,23,10,5.5,1.5,5.5
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,64.5,55.5,9,86.05%,,24,8,10,13.5,2.5,1.5,2,3
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,95.5,7.5,92.72%,,26,20.5,19.5,29.5,3.5,0.5,1.5,2
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44,40.5,3.5,92.05%,,15.5,3.5,8.5,13,1.5,1,0.5,0.5
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,27,22.5,4.5,83.33%,,8,2.5,2.5,9.5,2,1,1,0.5
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,131,104,27,79.39%,,38,12,20.5,33.5,12.5,5,3,6.5
,RP4,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0.5,0,0,0,0,0,0,0
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57.5,51,6.5,88.70%,,20,7,9,15,3.5,1,1,1
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,117,89.5,27.5,76.50%,,14,12.5,21,42,11,5.5,6,5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103.5,93,10.5,89.86%,,42,7,23.5,20.5,3.5,2,2,3
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,61,3.5,94.57%,,25,10.5,9,16.5,0.5,1.5,1,0.5
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,162.5,139,23.5,85.54%,,34,22,36.5,46.5,9,8,1.5,5
,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0,0.5,0.00%,,0,0,0,0,0,0.5,0,0
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,49,37.5,11.5,76.53%,,12.5,5.5,11,8.5,3,2.5,2,4
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,21,18.5,2.5,88.10%,,5.5,5,2.5,5.5,1,0.5,0,1
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,118,93,25,78.81%,,25.5,15,18,34.5,8,4,4,9
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,88.5,75.5,13,85.31%,,18.5,15,14,28,3,2.5,2.5,5
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,93.5,84.5,9,90.37%,,37,9,15.5,23,2.5,3,2.5,1
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,35,27.5,7.5,78.57%,,13,3,2.5,9,2.5,1,1.5,2.5
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,50.5,5.5,90.18%,,23.5,2.5,12.5,12,1.5,2,1,1
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,59,8.5,87.41%,,22.5,9.5,11,16,3.5,2.5,1,1.5
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,111,95.5,15.5,86.04%,,31,17,22,25.5,3.5,4.5,4.5,3
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,39,37,2,94.87%,,18,6.5,4.5,8,0.5,1,0.5,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,97,73.5,23.5,75.77%,,31,8.5,17.5,16.5,9.5,7,4,3
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,156,133.5,22.5,85.58%,,44,12.5,29,48,11,5.5,3,3
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,61.5,52,9.5,84.55%,,16,4,16.5,15.5,4,2.5,0.5,2.5
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,12,10,2,83.33%,,3.5,1.5,0.5,4.5,0.5,0,1,0.5
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,10,8.5,1.5,85.00%,,1.5,0.5,1,5.5,0,0.5,1,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,68,56,12,82.35%,,17,6,6.5,26.5,6,1,2.5,2.5
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,44,6,88.00%,,17.5,6,11,9.5,1.5,1,0.5,3
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,123,96,27,78.05%,,17.5,10.5,26,42,10.5,5,2,9.5
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,82.5,69,13.5,83.64%,,24,16,14,15,5.5,4.5,1.5,2
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64.5,60,4.5,93.02%,,27.5,14.5,9.5,8.5,0.5,1.5,1.5,1
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,92.5,72.5,20,78.38%,,24.5,7,20.5,20.5,8,6,3,3
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,91,79.5,11.5,87.36%,,29.5,11,20,19,2,2.5,2,5
,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44,38,6,86.36%,,4,8.5,13,12.5,2.5,1,0.5,2
,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,0.5,0.5,0,100.00%,,0,0.5,0,0,0,0,0,0
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,163.5,129.5,34,79.20%,,42.5,15.5,21.5,50,18,8.5,1,6.5
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,129,111.5,17.5,86.43%,,36,14.5,20.5,40.5,6,4.5,1.5,5.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,69,53,16,76.81%,,17,9.5,14,12.5,6,4,3.5,2.5
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,29,26.5,2.5,91.38%,,6,5.5,3,12,0,1,0,1.5
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,37.5,33,4.5,88.00%,,14.5,1,7,10.5,0.5,1.5,1.5,1
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,74,57,17,77.03%,,15,13,9,20,3.5,5.5,3.5,4.5
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,55,48.5,6.5,88.18%,,22,8.5,12,6,0.5,3,1,2
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76.5,69,7.5,90.20%,,19.5,8,9,32.5,0.5,2,1,4
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,74,67,7,90.54%,,29.5,7,10,20.5,0.5,0.5,2.5,3.5
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,146,113.5,32.5,77.74%,,34.5,17.5,19.5,42,12.5,7.5,4,8.5
,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,164.5,140,24.5,85.11%,,57.5,11,22.5,49,9,7.5,3,5
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2.5,1.5,1,60.00%,,0,0.5,0,1,0.5,0.5,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,87.5,79,8.5,90.29%,,21,15.5,18.5,24,2,4.5,1,1
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,103,91,12,88.35%,,27,14,18,32,5.5,2,2,2.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,149.5,120.5,29,80.60%,,35,26,18,41.5,8,9,3,9
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57.5,50,7.5,86.96%,,8.5,12.5,14,15,1,3.5,1,2
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,131.5,112,19.5,85.17%,,34,5,31,42,6,6,3.5,4
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,29,22.5,6.5,77.59%,,14,2.5,1,5,3,1.5,1,1
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,106,78,28,73.58%,,23,9,29,17,8.5,6.5,3.5,9.5
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6.5,2.5,4,38.46%,,0.5,0.5,0.5,1,0.5,1,0.5,2
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,118.5,101.5,17,85.65%,,47,5,16,33.5,6.5,5,2,3.5
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,157,132.5,24.5,84.39%,,51,27,24,30.5,5,8,4.5,7
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,108,82,26,75.93%,,24,10.5,21,26.5,10.5,4.5,4,7
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,45,39.5,5.5,87.78%,,16.5,5.5,6,11.5,0.5,1,1,3
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,7.5,6,1.5,80.00%,,0,1.5,2,2.5,0.5,0,0.5,0.5
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,53,14.5,78.52%,,13,6.5,10,23.5,5,1.5,2,6
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,90.5,77.5,13,85.64%,,24,9.5,14.5,29.5,3,9.5,0,0.5
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,62.5,58.5,4,93.60%,,32,9,7,10.5,0,1.5,1.5,1
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,57,54.5,2.5,95.61%,,27,6,7,14.5,2.5,0,0,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,64.5,57,7.5,88.37%,,15,12,9.5,20.5,1.5,1,1.5,3.5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,146,121.5,24.5,83.22%,,31.5,18,23,49,7,7.5,4.5,5.5
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,64,53.5,10.5,83.59%,,20,9,10,14.5,3.5,1.5,3.5,2
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,156,135.5,20.5,86.86%,,48.5,20,27.5,39.5,3,9.5,2,6
,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,66.5,8.5,88.67%,,27,5,14,20.5,2,4,0.5,2
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,147.5,124,23.5,84.07%,,30,19,29,46,7,6,3,7.5
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,20,18.5,1.5,92.50%,,1.5,3,6.5,7.5,1,0.5,0,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,6.5,5,1.5,76.92%,,0,0,1,4,1,0,0,0.5
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,80.5,67,13.5,83.23%,,21.5,15.5,11,19,5,1,6.5,1
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,35,30,5,85.71%,,13.5,3,6,7.5,3,1,1,0
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,68.5,59,9.5,86.13%,,26.5,4,14.5,14,2.5,2.5,2,2.5
,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,66,57.5,8.5,87.12%,,25,11.5,6.5,14.5,2,1.5,1.5,3.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,40.5,38.5,2,95.06%,,9,6.5,8.5,14.5,0.5,0.5,0,1
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,79.5,68.5,11,86.16%,,15.5,11.5,16.5,25,1,3.5,4,2.5
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45,42,3,93.33%,,18.5,5.5,6,12,1,1.5,0,0.5
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,96.5,89.5,7,92.75%,,32,16,16.5,25,4,1,1,1
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,74.5,57.5,17,77.18%,,4,7.5,17.5,28.5,6,6.5,2.5,2
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,27.5,19.5,58.51%,,5,3.5,6.5,12.5,7.5,4,3,5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81.5,71.5,10,87.73%,,29.5,14,12,16,1.5,4,1.5,3
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,35,31.5,3.5,90.00%,,11.5,8,7,5,3,0.5,0,0
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,166.5,153.5,13,92.19%,,63.5,16,25.5,48.5,4,5.5,1.5,2
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,39.5,32.5,7,82.28%,,12.5,6,7.5,6.5,3.5,1,2.5,0
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,48,44,4,91.67%,,20,3,12,9,2,1.5,0,0.5
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47,47,0,100.00%,,17,7,11.5,11.5,0,0,0,0
