31-DAY (DIAGNOSIS TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,
42552,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,297,283,14,95.29%,,283,6,4,0,4
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,149,149,0,100.00%,,149,0,0,0,0
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,91,91,0,100.00%,,91,0,0,0,0
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,339,337,2,99.41%,,337,2,0,0,0
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,54,54,0,100.00%,,54,0,0,0,0
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,36,36,0,100.00%,,36,0,0,0,0
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,304,301,3,99.01%,,301,1,0,2,0
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,221,215,6,97.29%,,215,3,2,1,0
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,163,159,4,97.55%,,159,2,1,1,0
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,62,62,0,100.00%,,62,0,0,0,0
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,104,103,1,99.04%,,103,1,0,0,0
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,124,123,1,99.19%,,123,0,1,0,0
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,136,136,0,100.00%,,136,0,0,0,0
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,70,70,0,100.00%,,70,0,0,0,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,275,267,8,97.09%,,267,1,1,4,2
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,447,435,12,97.32%,,435,5,4,3,0
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,56,56,0,100.00%,,56,0,0,0,0
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,49,0,100.00%,,49,0,0,0,0
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,23,23,0,100.00%,,23,0,0,0,0
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,136,130,6,95.59%,,130,1,3,2,0
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,124,124,0,100.00%,,124,0,0,0,0
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,202,195,7,96.53%,,195,2,3,2,0
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,117,108,9,92.31%,,108,6,2,0,1
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,102,101,1,99.02%,,101,1,0,0,0
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,202,181,21,89.60%,,181,7,8,5,1
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,166,159,7,95.78%,,159,2,4,1,0
,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,72,72,0,100.00%,,72,0,0,0,0
,RP6,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,17,16,1,94.12%,,16,0,1,0,0
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,363,357,6,98.35%,,357,1,3,1,1
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,246,236,10,95.93%,,236,5,4,1,0
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,130,127,3,97.69%,,127,1,1,0,1
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,61,61,0,100.00%,,61,0,0,0,0
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,114,114,0,100.00%,,114,0,0,0,0
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,131,127,4,96.95%,,127,2,1,0,1
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,154,154,0,100.00%,,154,0,0,0,0
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,115,114,1,99.13%,,114,1,0,0,0
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,339,323,16,95.28%,,323,4,3,6,3
,RTH,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,328,303,25,92.38%,,303,11,9,3,2
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,21,21,0,100.00%,,21,0,0,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,83,83,0,100.00%,,83,0,0,0,0
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,113,113,0,100.00%,,113,0,0,0,0
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,287,270,17,94.08%,,270,7,8,2,0
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,135,0,100.00%,,135,0,0,0,0
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,298,295,3,98.99%,,295,2,1,0,0
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,55,1,98.21%,,55,0,1,0,0
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,178,175,3,98.31%,,175,1,1,0,1
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,38,38,0,100.00%,,38,0,0,0,0
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,232,227,5,97.84%,,227,3,1,1,0
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,263,258,5,98.10%,,258,3,2,0,0
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,245,237,8,96.73%,,237,2,3,2,1
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,121,117,4,96.69%,,117,1,2,1,0
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,5,4,1,80.00%,,4,1,0,0,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,227,218,9,96.04%,,218,3,2,3,1
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,159,159,0,100.00%,,159,0,0,0,0
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,114,111,3,97.37%,,111,0,3,0,0
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,91,89,2,97.80%,,89,2,0,0,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,151,150,1,99.34%,,150,1,0,0,0
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,451,442,9,98.00%,,442,7,1,1,0
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,112,108,4,96.43%,,108,2,1,1,0
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,236,234,2,99.15%,,234,1,1,0,0
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,218,214,4,98.17%,,214,1,1,2,0
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,26,26,0,100.00%,,26,0,0,0,0
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,77,77,0,100.00%,,77,0,0,0,0
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,181,174,7,96.13%,,174,1,2,1,3
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,70,68,2,97.14%,,68,0,2,0,0
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,125,122,3,97.60%,,122,0,0,3,0
,RBN,ST HELENS AND KNOWSLEY HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,181,181,0,100.00%,,181,0,0,0,0
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51,49,2,96.08%,,49,2,0,0,0
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,80,79,1,98.75%,,79,1,0,0,0
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56,56,0,100.00%,,56,0,0,0,0
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,177,172,5,97.18%,,172,2,1,1,1
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,287,283,4,98.61%,,283,2,1,0,1
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,185,181,4,97.84%,,181,2,2,0,0
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,125,125,0,100.00%,,125,0,0,0,0
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,63,62,1,98.41%,,62,0,1,0,0
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,445,439,6,98.65%,,439,2,3,1,0
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,82,82,0,100.00%,,82,0,0,0,0
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,112,112,0,100.00%,,112,0,0,0,0
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,1,1,50.00%,,1,0,0,0,1
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,75,74,1,98.67%,,74,0,1,0,0
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,181,179,2,98.90%,,179,2,0,0,0
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,229,226,3,98.69%,,226,2,1,0,0
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,13,12,1,92.31%,,12,0,1,0,0
,RL4,THE ROYAL WOLVERHAMPTON NHS TRUST,ALL CARE,ALL CANCERS,207,199,8,96.14%,,199,3,1,0,4
,RET,THE WALTON CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,17,17,0,100.00%,,17,0,0,0,0
,RKE,THE WHITTINGTON HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,23,23,0,100.00%,,23,0,0,0,0
,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,201,198,3,98.51%,,198,0,1,1,1
,RWD,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,254,248,6,97.64%,,248,2,1,1,2
,RRV,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,272,258,14,94.85%,,258,5,7,1,1
,RM2,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,214,213,1,99.53%,,213,0,1,0,0
,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,321,311,10,96.88%,,311,4,3,1,2
,RRK,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,256,251,5,98.05%,,251,4,1,0,0
,RA7,UNIVERSITY HOSPITALS BRISTOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,206,204,2,99.03%,,204,0,1,0,1
,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,ALL CARE,ALL CANCERS,166,165,1,99.40%,,165,0,1,0,0
,RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,ALL CARE,ALL CANCERS,353,319,34,90.37%,,319,7,14,11,2
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,140,139,1,99.29%,,139,0,1,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,ALL CARE,ALL CANCERS,317,307,10,96.85%,,307,4,3,3,0
,RBK,WALSALL HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,88,88,0,100.00%,,88,0,0,0,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,30,30,0,100.00%,,30,0,0,0,0
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125,121,4,96.80%,,121,2,1,0,1
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,116,116,0,100.00%,,116,0,0,0,0
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,205,204,1,99.51%,,204,1,0,0,0
,RA3,WESTON AREA HEALTH NHS TRUST,ALL CARE,ALL CANCERS,37,37,0,100.00%,,37,0,0,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,132,127,5,96.21%,,127,2,0,0,3
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,259,257,2,99.23%,,257,0,2,0,0
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,83,83,0,100.00%,,83,0,0,0,0
,RLQ,WYE VALLEY NHS TRUST,ALL CARE,ALL CANCERS,83,83,0,100.00%,,83,0,0,0,0
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49,48,1,97.96%,,48,0,1,0,0
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,252,250,2,99.21%,,250,0,0,0,2
,AQK,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,8,8,0,100.00%,,8,0,0,0,0
,NV3,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,37,36,1,97.30%,,36,0,1,0,0
,NVM,INDEPENDENT ORGANISATION,ALL CARE,ALL CANCERS,15,15,0,100.00%,,15,0,0,0,0
,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,ALL CARE,ALL CANCERS,22650,22151,499,97.80%,,22151,190,166,84,59
