62-DAY (URGENT GP REFERRAL TO TREATMENT) WAIT FOR FIRST TREATMENT: ALL CANCERS,,,,,,,,,,,,,,,,,
42309,,,,,,,,,,,,,,,,,
"BASIS: PROVIDER BASED INCLUDING WELSH CROSS-BORDER PATIENTS AND ""UNKNOWNS""",,,,,,,,,,,,,,,,,
DEFINITIONS: AMD 23/2011,,,,,,,,,,,,,,,,,
NOTE: THE NHS CANCER PLAN ALL CANCER 62-DAY REFERRAL TO TREATMENT STANDARD DATASET INCLUDES THOSE PATIENTS SEPARATELY IDENTIFIED IN THE 31-DAY REFERRAL TO TREATMENT STANDARD FOR RARE CANCERS.,,,,,,,,,,,,,,,,,
Footnotes: See Cover page,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART A: ADMITTED CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,37,35.5,1.5,95.95%,,17,8,1,9.5,0.5,1,0,0
,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,NON-ADMITTED,ALL CANCERS,49,39,10,79.59%,,15,9,11,4,2,1,5,2
,RBK,WALSALL HEALTHCARE NHS TRUST,NON-ADMITTED,ALL CANCERS,9,6,3,66.67%,,2,1,0,3,1,1,1,0
,RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,12.5,9,3.5,72.00%,,5,2,0.5,1.5,1,1.5,0,1
,RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,32,26,6,81.25%,,12.5,5.5,2,6,3.5,2,0,0.5
,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,27.5,24,3.5,87.27%,,12,3,1,8,0,0,1,2.5
,RYR,WESTERN SUSSEX HOSPITALS NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,52,41,11,78.85%,,14,7,8,12,3,3,2,3
,RA3,WESTON AREA HEALTH NHS TRUST,NON-ADMITTED,ALL CANCERS,14.5,12,2.5,82.76%,,3,3,3,3,1.5,1,0,0
,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,24,21,3,87.50%,,11.5,1,5,3.5,1,1.5,0,0.5
,RWP,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,NON-ADMITTED,ALL CANCERS,40.5,33.5,7,82.72%,,19,1,4,9.5,1,3,1,2
,RRF,"WRIGHTINGTON, WIGAN AND LEIGH NHS FOUNDATION TRUST",NON-ADMITTED,ALL CANCERS,8.5,7.5,1,88.24%,,4,0,1,2.5,0.5,0.5,0,0
,RLQ,WYE VALLEY NHS TRUST,NON-ADMITTED,ALL CANCERS,14,8.5,5.5,60.71%,,4.5,1,2,1,2,1,1,1.5
,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,16,11.5,4.5,71.88%,,8,1,1.5,1,2.5,1,0.5,0.5
,RCB,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,NON-ADMITTED,ALL CANCERS,45,41.5,3.5,92.22%,,27.5,1,5.5,7.5,0.5,2,1,0
,NV3,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,7.5,7,0.5,93.33%,,1.5,1,2,2.5,0,0,0.5,0
,NVM,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,0.5,0.5,0,100.00%,,0,0.5,0,0,0,0,0,0
,NWV,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,2,2,0,100.00%,,0.5,0.5,0,1,0,0,0,0
,NYT,INDEPENDENT ORGANISATION,NON-ADMITTED,ALL CANCERS,3,3,0,100.00%,,3,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,
,,ALL ENGLISH PROVIDERS,NON-ADMITTED,ALL CANCERS,4385,3717,668,84.77%,,1614,506,650,947,213,176,110,169
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
PART C:ALL CARE,,,,,,,,,,,,,,,,,
,,,,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,PERCENTAGE ,,NUMBER OF PEOPLE RECEIVING FIRST TREATMENT FOR CANCER,,,,,,,
,ODS CODE (1),ACCOUNTABLE PROVIDER (4) (5),CARE SETTING (2),CANCER TYPE,TOTAL,WITHIN 62 DAYS,AFTER 62 DAYS,TREATED WITHIN 62 DAYS,,WITHIN 31 DAYS,32 TO 38 DAYS,39 TO 48 DAYS,49 TO 62 DAYS,63 TO 76 DAYS,77 TO 90 DAYS,91 TO 104 DAYS ,AFTER 104 DAYS
,REM,AINTREE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,66,3.5,94.96%,,22.5,14,11,18.5,2,1.5,0,0
,RCF,AIREDALE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,47,3,94.00%,,10,10.5,10.5,16,0.5,1,1.5,0
,RTK,ASHFORD AND ST PETER'S HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,51.5,5,91.15%,,8.5,7,11,25,1,2,1.5,0.5
,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",ALL CARE,ALL CANCERS,120,87,33,72.50%,,30.5,11.5,19.5,25.5,5,8,5.5,14.5
,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44.5,38,6.5,85.39%,,13,5,6.5,13.5,4,2,0,0.5
,R1H,BARTS HEALTH NHS TRUST,ALL CARE,ALL CANCERS,99,83.5,15.5,84.34%,,21,12,10.5,40,4.5,4.5,3.5,3
,RDD,BASILDON AND THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,72.5,53,19.5,73.10%,,20,9,8.5,15.5,4.5,3,3.5,8.5
,RC1,BEDFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,51,49,2,96.08%,,16,4,9.5,19.5,0.5,0,0.5,1
,RLU,BIRMINGHAM WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,5,5,0,100.00%,,0,0.5,0,4.5,0,0,0,0
,RXL,BLACKPOOL TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,84,75.5,8.5,89.88%,,20,6,21,28.5,2.5,1,3,2
,RMC,BOLTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52,47,5,90.38%,,20.5,5.5,4.5,16.5,0.5,2,2,0.5
,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,69.5,63,6.5,90.65%,,23,6.5,10,23.5,2,3,0,1.5
,RY2,BRIDGEWATER COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,5,5,0,100.00%,,5,0,0,0,0,0,0,0
,RXH,BRIGHTON AND SUSSEX UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,118,101.5,16.5,86.02%,,32,8,17.5,44,4,2.5,1.5,8.5
,RXQ,BUCKINGHAMSHIRE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,66,59.5,6.5,90.15%,,19.5,10,11,19,1.5,2,0.5,2.5
,RJF,BURTON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,42.5,38.5,4,90.59%,,20,4.5,8,6,1,0.5,0.5,2
,RWY,CALDERDALE AND HUDDERSFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,78.5,75,3.5,95.54%,,21,15.5,14,24.5,1,0,1,1.5
,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,121.5,98.5,23,81.07%,,38.5,18.5,19.5,22,5.5,9,4,4.5
,RW3,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,58,51.5,6.5,88.79%,,14,7.5,11,19,0.5,2.5,1,2.5
,RQM,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,50,46.5,3.5,93.00%,,18.5,3.5,11.5,13,1.5,0.5,0.5,1
,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,65.5,60,5.5,91.60%,,17.5,10,10,22.5,2,1,1.5,1
,RLN,CITY HOSPITALS SUNDERLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81.5,72.5,9,88.96%,,17.5,11,9,35,2.5,3.5,0.5,2.5
,RDE,COLCHESTER HOSPITAL UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,113,89.5,23.5,79.20%,,27.5,21.5,16,24.5,9,3,4.5,7
,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,49.5,40.5,9,81.82%,,15,9,8.5,8,1,3.5,0,4.5
,RXP,COUNTY DURHAM AND DARLINGTON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,96.5,85,11.5,88.08%,,28.5,9,21,26.5,2,7,1,1.5
,RJ6,CROYDON HEALTH SERVICES NHS TRUST,ALL CARE,ALL CANCERS,52,48,4,92.31%,,10,5,11,22,1,1,1,1
,RN7,DARTFORD AND GRAVESHAM NHS TRUST,ALL CARE,ALL CANCERS,35,30,5,85.71%,,7,8,6.5,8.5,3,1.5,0,0.5
,RTG,DERBY TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,119,92,27,77.31%,,29.5,16,17.5,29,5,6,1.5,14.5
,RP5,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,79.5,65,14.5,81.76%,,28,6,16,15,3,3.5,3.5,4.5
,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,54.5,43.5,11,79.82%,,15.5,5,8,15,2.5,3,1,4.5
,RWH,EAST AND NORTH HERTFORDSHIRE NHS TRUST,ALL CARE,ALL CANCERS,86,69.5,16.5,80.81%,,22.5,5.5,16,25.5,5.5,6,1,4
,RJN,EAST CHESHIRE NHS TRUST,ALL CARE,ALL CANCERS,31.5,28.5,3,90.48%,,9.5,2.5,7.5,9,1,1,0,1
,RVV,EAST KENT HOSPITALS UNIVERSITY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,163,117,46,71.78%,,33,12,27,45,6,9.5,10.5,20
,RXR,EAST LANCASHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,92.5,82.5,10,89.19%,,31.5,12,13,26,3.5,2.5,2,2
,RXC,EAST SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,126,95,31,75.40%,,32,19.5,22,21.5,10.5,5,3.5,12
,RVR,EPSOM AND ST HELIER UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,56,48.5,7.5,86.61%,,19.5,10.5,9.5,9,0.5,3,2.5,1.5
,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,127,110.5,16.5,87.01%,,41.5,19.5,26.5,23,3.5,2.5,8,2.5
,RR7,GATESHEAD HEALTH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,60,50,10,83.33%,,16.5,11,8.5,14,5.5,0.5,0.5,3.5
,RLT,GEORGE ELIOT HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,32.5,26,6.5,80.00%,,11.5,2,3,9.5,1.5,2.5,1.5,1
,RTE,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,144,118,26,81.94%,,49.5,11,19.5,38,9.5,4.5,2,10
,RN3,GREAT WESTERN HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,52.5,45.5,7,86.67%,,17,5,8.5,15,3.5,0.5,1,2
,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,129,91.5,37.5,70.93%,,24.5,12,17,38,12,11.5,2.5,11.5
,RN5,HAMPSHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,129,111.5,17.5,86.43%,,39.5,10,29,33,4,6,2.5,5
,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47.5,44.5,3,93.68%,,21,6,9,8.5,1,1,1,0
,RR1,HEART OF ENGLAND NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,135,115.5,19.5,85.56%,,30,24.5,28.5,32.5,8.5,4.5,4.5,2
,RD7,HEATHERWOOD AND WEXHAM PARK HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,1.5,1,0.5,66.67%,,0,0,0,1,0,0.5,0,0
,RQQ,HINCHINGBROOKE HEALTH CARE NHS TRUST,ALL CARE,ALL CANCERS,37.5,30.5,7,81.33%,,6.5,3.5,8,12.5,2.5,3,0.5,1
,RQX,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,16,14,2,87.50%,,3.5,0.5,1,9,0.5,0,0,1.5
,RWA,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,137,111,26,81.02%,,30,10,27,44,8,6,5,7
,RYJ,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,87.5,77.5,10,88.57%,,17,11,16.5,33,1.5,4,2.5,2
,RGQ,IPSWICH HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,78,71.5,6.5,91.67%,,19,14.5,17,21,3.5,2,0,1
,R1F,ISLE OF WIGHT NHS TRUST,ALL CARE,ALL CANCERS,41,36,5,87.80%,,16,5.5,6.5,8,1,3,1,0
,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48,42.5,5.5,88.54%,,18,4.5,9,11,1.5,0,0,4
,RNQ,KETTERING GENERAL HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,63.5,57,6.5,89.76%,,14,8,14,21,1.5,0,1.5,3.5
,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,105.5,87,18.5,82.46%,,27.5,18.5,14,27,8,6.5,1.5,2.5
,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,34,32,2,94.12%,,10.5,5.5,6,10,0.5,1.5,0,0
,RXN,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,104.5,90,14.5,86.12%,,25.5,17,16.5,31,4.5,3.5,2.5,4
,RR8,LEEDS TEACHING HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,175,149,26,85.14%,,37.5,17.5,31.5,62.5,14,3,5.5,3.5
,RJ2,LEWISHAM AND GREENWICH NHS TRUST,ALL CARE,ALL CANCERS,58.5,44,14.5,75.21%,,11,6,9,18,5,5.5,0,4
,RBQ,LIVERPOOL HEART AND CHEST HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,9,7.5,1.5,83.33%,,2,1,2.5,2,1,0,0,0.5
,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,23.5,19,4.5,80.85%,,1.5,0,1,16.5,0.5,1.5,0,2.5
,R1K,LONDON NORTH WEST HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,64.5,56.5,8,87.60%,,13,8.5,8,27,2.5,2,1.5,2
,RC9,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45,39.5,5.5,87.78%,,22.5,6,3,8,0.5,2.5,1,1.5
,RWF,MAIDSTONE AND TUNBRIDGE WELLS NHS TRUST,ALL CARE,ALL CANCERS,96.5,74.5,22,77.20%,,20,6.5,17.5,30.5,3,6.5,4.5,8
,RPA,MEDWAY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,73,10,87.95%,,20,21,17.5,14.5,2,4.5,0.5,3
,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,59,57,2,96.61%,,31.5,9.5,9.5,6.5,1,0.5,0,0.5
,RQ8,MID ESSEX HOSPITAL SERVICES NHS TRUST,ALL CARE,ALL CANCERS,92,64,28,69.57%,,17,15.5,13.5,18,8,5.5,10.5,4
,RXF,MID YORKSHIRE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,117,103.5,13.5,88.46%,,30,14,24,35.5,7,3,1,2.5
,RD8,MILTON KEYNES HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,27.5,22,5.5,80.00%,,3.5,2.5,7,9,3.5,0.5,1,0.5
,RM1,NORFOLK AND NORWICH UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,164,119,45,72.56%,,37,22,21.5,38.5,20,15.5,5,4.5
,RVJ,NORTH BRISTOL NHS TRUST,ALL CARE,ALL CANCERS,134.5,102.5,32,76.21%,,30,20.5,25,27,4,9.5,7,11.5
,RNL,NORTH CUMBRIA UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,76.5,58,18.5,75.82%,,18,6,15,19,5,9,2,2.5
,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,23.5,19,4.5,80.85%,,6,0,4,9,2,2,0,0.5
,RVW,NORTH TEES AND HARTLEPOOL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,56.5,46.5,10,82.30%,,12,5,18,11.5,3.5,1,2,3.5
,RNS,NORTHAMPTON GENERAL HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,85,68.5,16.5,80.59%,,19.5,9,15,25,8,1.5,3,4
,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,53.5,47,6.5,87.85%,,17.5,10.5,6.5,12.5,2.5,2,0.5,1.5
,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,73.5,65.5,8,89.12%,,9.5,10,9,37,1,2,2.5,2.5
,RTF,NORTHUMBRIA HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66.5,58,8.5,87.22%,,18.5,6.5,13.5,19.5,3.5,3.5,1,0.5
,RX1,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,134,108.5,25.5,80.97%,,27.5,19,27.5,34.5,9,4,3.5,9
,RTH,OXFORD UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,171.5,146.5,25,85.42%,,61.5,16.5,29,39.5,9.5,5.5,5.5,4.5
,RGM,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,1.5,0.5,75.00%,,0,0,0.5,1,0,0.5,0,0
,RW6,PENNINE ACUTE HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,126,114.5,11.5,90.87%,,41.5,13.5,29.5,30,5.5,2,1.5,2.5
,RGN,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,96,83.5,12.5,86.98%,,26,11.5,13.5,32.5,4.5,3.5,1,3.5
,RK9,PLYMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,158,124,34,78.48%,,44,22,22.5,35.5,11,5,6,12
,RD3,POOLE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,66,59,7,89.39%,,15.5,20.5,12.5,10.5,1.5,2.5,1.5,1.5
,RHU,PORTSMOUTH HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,150,125,25,83.33%,,29.5,17,29.5,49,5.5,9.5,4,6
,RPC,QUEEN VICTORIA HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,11,7,4,63.64%,,4,1,1.5,0.5,1.5,1.5,1,0
,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,86.5,57,29.5,65.90%,,14,4.5,16.5,22,10,8.5,6.5,4.5
,RT3,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,8,4,4,50.00%,,1,0.5,0,2.5,1,0,1,2
,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,125.5,106.5,19,84.86%,,54,11,18,23.5,7,4,3.5,4.5
,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,166,135.5,30.5,81.63%,,47.5,31.5,20.5,36,6,8.5,5,11
,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,95,73.5,21.5,77.37%,,24.5,10.5,20.5,18,4.5,2,8.5,6.5
,RQ6,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,54,48,6,88.89%,,14,11,12.5,10.5,0.5,0,1,4.5
,RAN,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,10.5,8.5,2,80.95%,,1,2.5,1.5,3.5,0,0.5,1.5,0
,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,81.5,62,19.5,76.07%,,20,8.5,9,24.5,3,3.5,3.5,9.5
,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,98.5,86.5,12,87.82%,,28,13.5,22.5,22.5,2,3.5,4.5,2
,RM3,SALFORD ROYAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48,45,3,93.75%,,20.5,7.5,7.5,9.5,1,0,0.5,1.5
,RNZ,SALISBURY NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,47.5,41,6.5,86.32%,,15,13.5,7.5,5,3.5,3,0,0
,RXK,SANDWELL AND WEST BIRMINGHAM HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,57.5,52,5.5,90.43%,,9,10,8,25,0.5,1.5,2,1.5
,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,147.5,119,28.5,80.68%,,28.5,18.5,33,39,10.5,7,4,7
,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,83,68,15,81.93%,,27,6.5,14,20.5,6,3,2,4
,RXW,SHREWSBURY AND TELFORD HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,111.5,89.5,22,80.27%,,33,8,22.5,26,7,9.5,3,2.5
,RA9,SOUTH DEVON HEALTHCARE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,76,67,9,88.16%,,22,13,12,20,2.5,2,1,3.5
,RTR,SOUTH TEES HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,163.5,122,41.5,74.62%,,35,13,38.5,35.5,12,12.5,6,11
,RE9,SOUTH TYNESIDE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,18,16,2,88.89%,,7.5,1,2,5.5,0,0.5,0,1.5
,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,51.5,43,8.5,83.50%,,12,3,12.5,15.5,3.5,2.5,1,1.5
,RAJ,SOUTHEND UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,67.5,51,16.5,75.56%,,11,13.5,8,18.5,3,8,0.5,5
,RVY,SOUTHPORT AND ORMSKIRK HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,45,40.5,4.5,90.00%,,19,4,7.5,10,0,0.5,2,2
,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53,45.5,7.5,85.85%,,7,3.5,10.5,24.5,1,4,0,2.5
,RBN,ST HELENS AND KNOWSLEY HOSPITALS NHS TRUST,ALL CARE,ALL CANCERS,75.5,67.5,8,89.40%,,22,11,16,18.5,2.5,2,0,3.5
,RWJ,STOCKPORT NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,53.5,50.5,3,94.39%,,17.5,6.5,10,16.5,1,1,1,0
,RTP,SURREY AND SUSSEX HEALTHCARE NHS TRUST,ALL CARE,ALL CANCERS,64,56.5,7.5,88.28%,,17.5,8,11.5,19.5,3.5,1,1,2
,RMP,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,48.5,46.5,2,95.88%,,20.5,10,8.5,7.5,0.5,0.5,0,1
,RBA,TAUNTON AND SOMERSET NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,105,81.5,23.5,77.62%,,33,11.5,15,22,9,6,3.5,5
,RBV,THE CHRISTIE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,63.5,44,19.5,69.29%,,3.5,4,10.5,26,6,8,3.5,2
,REN,THE CLATTERBRIDGE CANCER CENTRE NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44.5,26,18.5,58.43%,,5,2.5,3.5,15,6.5,4.5,1,6.5
,RNA,THE DUDLEY GROUP NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,84,73,11,86.90%,,21,7,21,24,5.5,1,1,3.5
,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,45.5,43.5,2,95.60%,,22,5.5,7,9,1,0.5,0,0.5
,RTD,THE NEWCASTLE UPON TYNE HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,159.5,137.5,22,86.21%,,63.5,14.5,15.5,44,3,6.5,3,9.5
,RQW,THE PRINCESS ALEXANDRA HOSPITAL NHS TRUST,ALL CARE,ALL CANCERS,56.5,46,10.5,81.42%,,10.5,11.5,8.5,15.5,1,2.5,3,4
,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",ALL CARE,ALL CANCERS,63.5,55.5,8,87.40%,,17,10.5,12.5,15.5,2,3.5,1.5,1
,RL1,THE ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,2,2,0,100.00%,,1,0,1,0,0,0,0,0
,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,44,39.5,4.5,89.77%,,17.5,8.5,6.5,7,2.5,1,0,1
,RDZ,THE ROYAL BOURNEMOUTH AND CHRISTCHURCH HOSPITALS NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,137,123,14,89.78%,,64,17,15.5,26.5,4,4.5,0,5.5
,RPY,THE ROYAL MARSDEN NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,65,51,14,78.46%,,11,7,16.5,16.5,4.5,2.5,5.5,1.5
,RRJ,THE ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,ALL CARE,ALL CANCERS,3.5,3.5,0,100.00%,,1,0,0,2.5,0,0,0,0
